"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004672","protein kinase activity","92/2088","577/18706",0.159445407279029,1.42844146961759,3.70550333561069,0.000260199742965811,0.0232740127274795,0.0232740127274795,"AKT2/LTBP1/HIPK1/PIKFYVE/NEK1/PKN2/CSNK1A1/RPS6KA2/AAK1/CCL2/MYLK/TGFBR1/AKT3/FGFR1/ACVR1B/PRKG1/NEK9/NRP2/AXL/PRKACA/RPS6KA6/JAK3/GRK6/DYRK2/PHKA1/RPS6KB1/ERBB2/ERN1/CDK14/TAOK2/CDC42BPG/PBK/CIITA/MAPK6/GRK5/RASSF2/WNK1/PRKCB/EPHA8/FLT1/WNK2/MAP2K2/LIMK1/LATS2/NEK11/STK11/PRKAA2/PAK1/MAPK8/MAP4K4/MAPK14/EPHA3/FASTK/ULK2/EFEMP1/PLK2/DYRK1A/MAST4/PAK2/ILK/CCL5/ACVR2B/NLK/CDK19/BMP2K/KALRN/PRKCA/ROR1/FAM20C/SIK3/PRKD1/TTBK2/PDGFRL/DDR2/MAP4K5/IKBKE/FER/PRKCD/CAMK2A/CSNK1G2/DYRK1B/MARK3/PDK3/FYN/ERBB3/DCLK1/BRD3/PLK1/NTRK3/NME7/EGFR/GRK4",92
"GO:0005200","structural constituent of cytoskeleton","28/2088","126/18706",0.222222222222222,1.99084716900809,3.95570427554077,0.000265991365160991,0.0232740127274795,0.0232740127274795,"TUBGCP4/LMNB2/ACTR1A/NEFL/LMNA/AGRN/CD2AP/MSN/TUBA4B/ANK2/TUBD1/ACTG2/SORBS2/MYL9/PRPH/ACTA2/SYNM/ACTR1B/DES/TPM1/TUBA1A/ACTL6B/VIM/TUBB6/HIP1/BICD1/DMD/SPTAN1",28
"GO:0140678","molecular function inhibitor activity","101/2088","646/18706",0.156346749226006,1.40068117386095,3.67376226984522,0.000276986067526818,0.0232740127274795,0.0232740127274795,"SERPINB1/RECK/RGS2/LYNX1/PPP1R16B/LTBP1/IBTK/DKK3/OIP5-AS1/LRP6/DKK1/VTI1B/XIAP/R3HDML/SERPINE1/COL28A1/IGSF1/PKD2/ATP2B4/HSPA5/ID4/ITPR1/WDTC1/SPRED1/DACT1/IL18BP/ITIH4/PPP1R17/PLN/RNH1/ITIH3/OAZ1/HSPBP1/OAZ3/DNM3OS/PRKACA/TFPI/PPP1R14A/GREM1/SH3RF2/KCNE4/PCSK9/NEDD4L/USP14/LAMP1/HES6/STOM/ARRB1/APOC1/ELK1/CAV1/PARVA/SERPING1/SOCS3/DFFA/ZNF451/SLIT2/PARP9/DKK2/LIMK1/HAMP/BEX2/BAG5/ID2/STOML1/PTEN/C3/GBP5/HEXIM1/PPP1R11/THBS1/CCL5/WWP2/TIMP2/KCNAB1/GBP2/SPOCK3/SNCA/FRY/NCOA2/PPP1R12A/PPP1R12B/PCSK5/PPP1R1A/AKT1S1/CCAR2/SPRY1/SERPINF1/PTPRC/ATP2B1/LAMP2/TNKS/LYPD6/A2M/STX7/SPRY4/PAPLN/SET/PRKAR1A/LILRB4/SERPINB6",101
"GO:0099106","ion channel regulator activity","36/2088","178/18706",0.202247191011236,1.81189461449051,3.85789245551513,0.000287086756384724,0.0232740127274795,0.0232740127274795,"CACNB3/LYNX1/VTI1B/GPLD1/ATP2B4/ITPR1/PRKG1/PRKACA/SCN2B/KCNE4/PCSK9/NEDD4L/LAMP1/STOM/ABCC9/ANK2/CAV1/GRM2/PRKCB/FXYD6/MICU3/STOML1/FLNA/GEM/PDE4D/WWP2/KCNAB1/FHL1/RRAD/YWHAH/LAMP2/KCNMB1/ATP2A2/STX7/CABP4/NRXN1",36
"GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","61/2088","351/18706",0.173789173789174,1.55694458089094,3.73373140330863,0.000295063229230256,0.0232740127274795,0.0232740127274795,"HMGA1/GATA4/RBPJ/TGFB1I1/ID4/TAF10/DOT1L/DACT1/STRN/HES1/ZNHIT3/SRF/STAT5B/MED16/TP53BP1/MED13/GATA3/ZFPM2/AKAP8/EGR2/MED25/TCF7L2/HDAC4/DNMT3A/HES6/TBX3/ELK1/CIITA/SMAD4/PRKCB/DDX5/MED17/PARP9/NFATC1/MIXL1/MED14/ID2/LCOR/MAPK14/ARNT/NFE2L2/WWP2/TCF3/NCOA2/YWHAH/ESRRB/TACC1/GTF2A1/CEBPA/HMGN3/MYOCD/SMARCA4/MEF2D/MEF2C/FOXP3/NSD1/TMF1/RERG/CREB1/BBS10/SMARCA1",61
"GO:0004169","dolichyl-phosphate-mannose-protein mannosyltransferase activity","5/2088","7/18706",0.714285714285714,6.39915161466886,5.06430762485908,0.000298285637163413,0.0232740127274795,0.0232740127274795,"POMT1/POMT2/TMEM260/TMTC3/TMTC1",5
"GO:0016773","phosphotransferase activity, alcohol group as acceptor","106/2088","686/18706",0.154518950437318,1.38430626766306,3.63510414725704,0.000308492068552747,0.0232740127274795,0.0232740127274795,"PKLR/AKT2/PIK3CD/LTBP1/HIPK1/PIKFYVE/NEK1/PKN2/CSNK1A1/RPS6KA2/AAK1/CCL2/MYLK/TGFBR1/DCAKD/AKT3/FGFR1/ACVR1B/PDXK/PRKG1/NEK9/NRP2/AXL/PRKACA/RPS6KA6/JAK3/GRK6/DYRK2/PHKA1/NADK/RPS6KB1/ERBB2/ERN1/CDK14/TAOK2/PIP5K1C/CDC42BPG/PBK/CIITA/MAPK6/GRK5/RASSF2/WNK1/PRKCB/PIK3R3/EPHA8/FLT1/WNK2/MAP2K2/DGKZ/LIMK1/LATS2/NEK11/STK11/PRKAA2/PAK1/MAPK8/MAP4K4/MAPK14/EPHA3/FASTK/PNKP/ULK2/EFEMP1/PLK2/DYRK1A/MAST4/PAK2/ILK/CCL5/ACVR2B/GALK2/NLK/CDK19/BMP2K/KALRN/UCKL1/XYLB/DGKE/PRKCA/ROR1/FAM20C/ITPKB/SIK3/PRKD1/TTBK2/PDGFRL/DDR2/MAP4K5/IKBKE/FER/PRKCD/CAMK2A/CSNK1G2/DYRK1B/MARK3/PDK3/FYN/ERBB3/DCLK1/BRD3/PLK1/NTRK3/NME7/EGFR/GRK4",106
"GO:0034185","apolipoprotein binding","8/2088","18/18706",0.444444444444444,3.98169433801618,4.48613859514982,0.000370400222956899,0.0269466162201144,0.0269466162201144,"SCARB1/HSPD1/PCSK9/LRP1/ABCA1/VLDLR/LPL/LILRB4",8
"GO:0004674","protein serine/threonine kinase activity","73/2088","442/18706",0.165158371040724,1.47962283940986,3.61716039786617,0.000389005188531162,0.0273242610013095,0.0273242610013095,"AKT2/LTBP1/HIPK1/PIKFYVE/NEK1/PKN2/CSNK1A1/RPS6KA2/AAK1/MYLK/TGFBR1/AKT3/ACVR1B/PRKG1/NEK9/PRKACA/RPS6KA6/GRK6/DYRK2/PHKA1/RPS6KB1/ERN1/CDK14/TAOK2/CDC42BPG/PBK/CIITA/MAPK6/GRK5/WNK1/PRKCB/WNK2/MAP2K2/LIMK1/LATS2/NEK11/STK11/PRKAA2/PAK1/MAPK8/MAP4K4/MAPK14/FASTK/ULK2/PLK2/DYRK1A/MAST4/PAK2/ACVR2B/NLK/CDK19/BMP2K/KALRN/PRKCA/FAM20C/SIK3/PRKD1/TTBK2/MAP4K5/IKBKE/PRKCD/CAMK2A/CSNK1G2/DYRK1B/MARK3/PDK3/FYN/DCLK1/BRD3/PLK1/NME7/EGFR/GRK4",73
"GO:0070412","R-SMAD binding","10/2088","27/18706",0.37037037037037,3.31807861501348,4.27255790796063,0.000412377040579076,0.0280004010553193,0.0280004010553193,"LDLRAD4/RGCC/SMAD4/DDX5/RANBP3/MTMR4/TRIM33/MYOCD/PPM1A/ZEB2",10
"GO:0141110","transporter inhibitor activity","16/2088","58/18706",0.275862068965517,2.47139648566521,3.97816055670236,0.000450061551153429,0.0295733993451463,0.0295733993451463,"LYNX1/VTI1B/ITPR1/PLN/PRKACA/KCNE4/PCSK9/NEDD4L/LAMP1/STOM/CAV1/HAMP/STOML1/WWP2/LAMP2/STX7",16
"GO:0008172","S-methyltransferase activity","6/2088","11/18706",0.545454545454545,4.88662486938349,4.57047101644992,0.000538985685751607,0.0332701164204855,0.0332701164204855,"BHMT2/MTR/DNMT3A/BHMT/INMT/KMT2A",6
