"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0005819","spindle",389,0.251561530960576,1.43114163760907,0.000452479947998753,0.014875278290459,0.0101729772022671,3147,"tags=25%, list=18%, signal=21%","114791/84140/90799/51473/80817/996/10951/284058/5607/11127/1810/79848/114327/79768/10735/26009/10274/93627/5048/7175/8658/121441/27130/8766/145508/137886/7813/65125/9731/7756/4869/8556/10769/79718/8317/5303/22832/57520/9126/79902/1213/151393/220134/84259/51434/57509/23122/1453/9493/29922/79184/25936/9735/57805/6188/9611/84942/150275/3796/827/292/3192/26271/79441/8452/285331/57448/9113/79884/6683/701/51164/79003/55171/57542/7803/4281/23255/10210/55177/115106/644943/29899/8502/6990/9793/5423/1062/51433/92421/79649/55142/4085/9787/84056/7013/8881/56647",0.49849310876659
"GO:0017053","transcription repressor complex",65,0.326176451998405,1.42568074756036,0.0248778660911049,0.166344375812558,0.113760395592187,1592,"tags=20%, list=9%, signal=18%","3516/1810/51132/23468/5926/79718/23493/5932/6497/195814/6667/25942/9611",0.352487857583619
"GO:0042734","presynaptic membrane",178,-0.32222004776186,-1.42246321164561,0.0123356413386482,0.111871505933258,0.0765072260982354,5574,"tags=42%, list=31%, signal=29%","8973/8787/2913/781/133396/5023/2066/57706/6511/3765/50863/55851/84966/2064/6506/493/22999/10681/1212/9463/1902/440279/1947/1173/85445/84628/57451/5138/714/3748/163/712/6833/2890/2823/9381/53942/846/1136/320/93185/4985/3749/5879/223082/6536/492/1813/8676/115207/9379/134/4185/6855/9783/57555/51107/594855/53826/2775/1268/2901/8745/57863/55361/6538/6530/6843/2912/6844/1211/5664/9378/8775",0.380730400722792
"GO:0030672","synaptic vesicle membrane",134,-0.3342030322605,-1.42209009959622,0.0168709912036967,0.135828694486905,0.0928911839797485,4515,"tags=34%, list=25%, signal=26%","3382/6571/523/440279/535/10109/8224/22987/598/23557/6860/6833/192683/2890/9381/525/4985/5864/5879/6536/1813/7781/140679/6855/527/594855/84062/6853/9114/7879/6861/388662/6530/6843/9230/9145/6844/143425/80331/1211/10228/274/55530/6622/8677/84937",0.352487857583619
"GO:0099501","exocytic vesicle membrane",134,-0.3342030322605,-1.42209009959622,0.0168709912036967,0.135828694486905,0.0928911839797485,4515,"tags=34%, list=25%, signal=26%","3382/6571/523/440279/535/10109/8224/22987/598/23557/6860/6833/192683/2890/9381/525/4985/5864/5879/6536/1813/7781/140679/6855/527/594855/84062/6853/9114/7879/6861/388662/6530/6843/9230/9145/6844/143425/80331/1211/10228/274/55530/6622/8677/84937",0.352487857583619
"GO:0016591","RNA polymerase II, holoenzyme",64,0.323627855032913,1.42087950253772,0.0344181438561306,0.208891657711439,0.142857836347522,3890,"tags=42%, list=22%, signal=33%","6917/2957/51616/5431/2958/4331/5828/1022/8464/2965/5433/404672/6872/2967/123169/7286/6908/6879/11036/6882/83860/2071/6875/100820829/2961/2968/9646",0.321775918075361
"GO:1902495","transmembrane transporter complex",418,-0.296798706159507,-1.41837305688734,0.00105100467986954,0.0276414230805689,0.0189035499938986,5275,"tags=36%, list=30%, signal=26%","3306/57657/93145/3765/1188/2904/3754/10058/1537/10021/4726/2742/10089/1337/64840/3787/3750/55107/8911/1346/91942/1142/2570/55503/4704/29850/1536/523/7439/54714/440829/779/535/93107/56479/25932/55879/1144/1181/257062/169522/4716/27092/7222/30819/6326/4722/8992/440699/4717/259232/6261/51079/729993/3748/26090/170572/116443/1135/9196/3742/4696/775/26285/6833/55800/610/477/2890/1364/2562/84876/10369/4705/59284/140738/1136/783/245973/525/170850/6332/79073/26251/20/3784/1262/23415/2556/3749/3775/2892/4701/3788/4713/80333/3752/5350/1180/7384/5348/480/23416/27133/8913/25874/6329/6327/6337/1327/3779/126755/59285/3767/27091/149111/3770/782/527/126328/9132/6324/496/784/7881/9114/3755/54207/54102/1329/8514/10975/2894/2901/57101/3761/53373/4695/168507/57828/483/54795/6844/374291/11194/1145/1186/3778/5566",0.45505986738723
"GO:0034451","centriolar satellite",76,0.313800486976438,1.41177543990374,0.0266835176622335,0.173994177152911,0.118991978700599,1541,"tags=17%, list=9%, signal=16%","80184/57534/54839/123016/4750/8766/5108/55212/84376/585/9851/26005/5116",0.352487857583619
"GO:0098552","side of membrane",685,-0.288827294752155,-1.41080827776398,0.000284798519074919,0.010700287216672,0.0073177641310235,5258,"tags=34%, list=30%, signal=25%","10979/165530/762/939/2786/2760/3572/11148/57126/10462/3577/50863/966/911/9308/5621/84966/10558/2793/10681/7070/146760/629/5476/6975/135228/153579/283316/2539/346562/3113/8560/2811/51764/338322/8692/8029/149233/54718/7412/2776/7186/2217/1173/1043/9854/1513/83417/3718/56052/54742/64926/4059/55072/940/7007/10385/917/94235/23557/2205/27293/1236/2022/930/84628/2350/57493/162540/1233/3710/115362/921/6710/916/942/54538/3916/3596/4615/2206/920/163/10747/6382/26119/4045/109/286/3568/2208/2890/89886/915/6387/84687/81502/2768/6517/30835/339390/2788/3122/161/4340/53942/1238/2829/2785/6504/914/1946/81890/4063/973/696/3784/8764/2674/10195/80274/1493/9495/57823/11118/29965/4240/6900/9103/27429/1234/9267/974/2669/5618/257194/248/7297/2676/9914/5133/170482/10384/3133/85397/3902/6337/3690/9516/417/6892/925/55068/11006/7057/3689/10859/5298/8832/255738/79465/5770/84168/1237/7881/958/80380/66004/962/2209/51744/2775/2783/2817/8514/6234/79087/10082/22821/811/23263/643/80329/3134/7293/5127/5648/3594/1175/63827/460/3560/972/5239/8784/50615/171169/140700/10663/3949/9034/4277/359/3106/1048/43/128866/160/266727/55997/115727/4283/2833/3107/3627/3563/5997/2779/5605/64386/54331/8717/3581/2767/3383/4684/3135/79036/1209/11119/2220/56963/9021/4047/3077",0.49849310876659
"GO:0030666","endocytic vesicle membrane",196,-0.317863427373234,-1.40852161706824,0.0112937232843388,0.11001423051639,0.0752370636108385,4252,"tags=35%, list=24%, signal=27%","6810/535/1173/5880/6608/857/374/27092/57192/917/8992/7477/551/9341/409/3916/11021/920/163/26119/10981/2890/915/3122/161/10369/83547/818/55647/11151/1535/7316/2892/55652/815/3133/4920/81029/6892/527/51143/4035/9114/7879/2209/54361/79971/7475/811/816/3134/1175/972/3949/9230/339122/3106/6844/160/408/3107/143425/1785/1956/23166/6890/949/3135/6891",0.380730400722792
