"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0060330","regulation of response to type II interferon",12,-0.588639480988599,-1.51592456097104,0.0439024390243902,0.316475924207956,0.226172755293771,290,"tags=25%, list=2%, signal=25%","84166/83666/11140",0.276500599254472
"GO:0060334","regulation of type II interferon-mediated signaling pathway",12,-0.588639480988599,-1.51592456097104,0.0439024390243902,0.316475924207956,0.226172755293771,290,"tags=25%, list=2%, signal=25%","84166/83666/11140",0.276500599254472
"GO:1904062","regulation of monoatomic cation transmembrane transport",222,-0.334258468961053,-1.5150188028536,0.00111145579898047,0.0315488652548972,0.0225467191507537,5000,"tags=37%, list=28%, signal=27%","5024/5621/493/7070/3787/54106/1906/2539/623/7351/2258/5031/2316/93107/857/4878/7222/30819/930/440699/2859/6375/3596/9196/920/84959/1318/775/79041/477/287/5335/5533/1394/27433/6546/783/810/170850/6373/3784/5026/9495/796/201140/1520/3788/80333/2056/5350/5348/3690/126755/59285/782/53822/9002/6324/255738/784/53826/7881/3755/2783/8514/2273/57338/5581/9446/483/4283/2833/3627/11060/274/5371/4842/6622/57158/65268/5566/5664",0.45505986738723
"GO:0038094","Fc-gamma receptor signaling pathway",33,-0.453070258934155,-1.51491371505891,0.0293533204598593,0.267288074592485,0.191020155605977,3995,"tags=39%, list=23%, signal=31%","7409/8398/919/2208/5580/9103/64005/2209/7410/5581/3984/25/6714",0.352487857583619
"GO:0071868","cellular response to monoamine stimulus",52,-0.408970976098596,-1.51490055873768,0.026356155267011,0.253372751432703,0.181075427621605,6035,"tags=56%, list=34%, signal=37%","9177/2778/9630/57053/8787/2774/1815/1816/10681/5587/8932/2316/409/170572/5731/8013/3357/2931/1813/85397/3363/84062/2775/7052/333/3360/25/54331/2767",0.352487857583619
"GO:0050779","RNA destabilization",108,0.315247833160248,1.51452535385691,0.00422358941485235,0.0850085655470952,0.0607522406055882,3069,"tags=31%, list=17%, signal=25%","9931/54542/57690/149041/57721/23112/8087/4848/10492/7812/29883/57472/192669/9271/253943/23369/23435/1656/56339/22849/9698/3192/170506/23351/115024/196513/9924/55802/9475/10642/10658/80153/4076",0.407017918923954
"GO:0099509","regulation of presynaptic cytosolic calcium ion concentration",14,-0.566339940631147,-1.51418646337429,0.0384732587881321,0.299365750528541,0.213944794717265,2657,"tags=36%, list=15%, signal=30%","783/492/134/4852/1268",0.321775918075361
"GO:0071871","response to epinephrine",14,-0.566315155496336,-1.51412019696266,0.0384732587881321,0.299365750528541,0.213944794717265,2519,"tags=43%, list=14%, signal=37%","3784/22933/5313/25/6622/5566",0.321775918075361
"GO:0070296","sarcoplasmic reticulum calcium ion transport",36,-0.4418023047441,-1.51406368525625,0.0411160058737151,0.305854293384447,0.218581898216479,3738,"tags=39%, list=21%, signal=31%","6261/775/79041/477/287/6546/810/201140/1234/5350/57338/9446/57158/5566",0.271288554688953
"GO:0009953","dorsal/ventral pattern formation",43,-0.426719565221935,-1.51358003164145,0.0373005050784022,0.296140421585521,0.211639780408207,5617,"tags=51%, list=32%, signal=35%","5727/26585/3975/90/4091/8646/55764/6608/4681/57057/57453/6422/7093/6496/64388/7478/94/121643/3207/2736/429/54567",0.321775918075361
"GO:0006281","DNA repair",556,0.25988923167222,1.51259877191874,7.98819060350392e-07,0.000155073971135118,0.00011082519914826,3537,"tags=32%, list=20%, signal=26%","91875/259282/55345/9643/196528/54799/8450/83990/22909/51550/5980/5378/54778/113510/2187/57697/546/57551/23347/8467/5887/257218/27030/11201/10463/201973/7374/375748/10933/57634/148581/9913/64769/23411/25836/254394/4869/5981/56916/8317/55193/9557/55031/5965/8846/5884/151987/9126/11198/4841/11169/55294/2332/2074/3980/55274/85015/7336/374393/5591/80311/23064/3070/5932/6421/25913/4331/1763/8505/6601/545/51366/1022/79184/5686/8464/8924/2965/8091/7323/605/55010/5684/158880/157777/6188/25842/57492/150275/84690/8239/404672/328/2033/2967/55775/2237/26122/54556/6605/50484/23376/23626/22944/6117/4175/27336/23126/51008/9960/348654/8930/10075/10973/4287/55284/1108/10111/56154/6502/5985/29072/7320/10038/1069/23198/317761/11200/64859/80124/3981/708/64421/4438/6595/4173/55120/4798/7486/9025/5423/7319/119392/51347/22890/4172/84083/672/6879/54891/7398/7737/7155/6996/51426/79621/56647/117143/29128/55215/51455/8110/23503/1111/2178/125476/55218/7518/199720/2071/57646/54726/63979/9320/5422/113130/11315/25788",0.659444398037935
"GO:0097011","cellular response to granulocyte macrophage colony-stimulating factor stimulus",10,-0.629445557546172,-1.51004324683241,0.0388413045839115,0.299891274802936,0.214320366013599,5809,"tags=80%, list=33%, signal=54%","678/5153/2117/7538/5138/920/5618/1437",0.321775918075361
"GO:0097012","response to granulocyte macrophage colony-stimulating factor",10,-0.629445557546172,-1.51004324683241,0.0388413045839115,0.299891274802936,0.214320366013599,5809,"tags=80%, list=33%, signal=54%","678/5153/2117/7538/5138/920/5618/1437",0.321775918075361
"GO:0042475","odontogenesis of dentin-containing tooth",38,-0.435870140982417,-1.50985312308148,0.0244013330894989,0.242722681872073,0.173464246510035,1273,"tags=21%, list=7%, signal=20%","6569/2736/123041/682/7475/9622/6899/29123",0.352487857583619
"GO:0002448","mast cell mediated immunity",45,-0.427340999911662,-1.50957940095008,0.0254590261679886,0.248814462380554,0.177817799740652,5073,"tags=51%, list=29%, signal=37%","1113/27040/6571/2776/5729/9846/5880/2205/2922/10814/5272/8013/5730/11314/6863/867/7462/8832/2624/5293/6284/6813/3965",0.352487857583619
"GO:1903826","L-arginine transmembrane transport",13,-0.570738919173132,-1.50939218535862,0.0451713395638629,0.320945834114908,0.229367222114905,2739,"tags=31%, list=15%, signal=26%","6542/6541/9057/1201",0.266350657088526
"GO:0072207","metanephric epithelium development",21,-0.507116198194713,-1.50925261099373,0.0349513682503957,0.289801415335996,0.207109544773798,2608,"tags=33%, list=15%, signal=28%","6580/358/9356/55366/3280/6772/5455",0.321775918075361
"GO:0031348","negative regulation of defense response",244,-0.332318649040662,-1.50807801717475,0.000817542233372628,0.0253606657754458,0.0181242591166207,5416,"tags=39%, list=31%, signal=28%","145581/51738/406988/3824/7040/2874/2137/8808/56905/3556/284207/9370/9636/3587/240/23609/55527/406934/406938/710/11274/56833/114899/5577/60343/5575/27293/11005/89790/50616/147945/64838/409/5576/54625/3596/5692/2810/2/7132/171389/5335/3635/5272/79132/8013/59307/124446/27178/7376/5045/5580/6737/201292/1813/90268/5133/3133/4598/134/64116/4790/84243/10859/5624/160364/7010/4852/10906/25939/313/2693/10212/5734/79102/2625/3805/140885/3134/10162/201633/4940/3949/4772/4277/5777/5740/3106/50943/84166/5817/3135/6773/3965/6714/58509",0.477270815362862
"GO:0051693","actin filament capping",37,-0.440278551690259,-1.5080629755872,0.0382330074258768,0.299365750528541,0.213944794717265,3969,"tags=38%, list=22%, signal=29%","118/6710/2314/56203/6712/832/25802/7111/6709/57731/6840/1072/51676/2934",0.321775918075361
