"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030336","negative regulation of cell migration","33/442","365/18842",0.0904109589041096,3.85412508522903,8.53410345713484,3.78475187415088e-11,1.4933549537721e-08,1.4933549537721e-08,"PRKG1/SERPINE1/DLC1/CCL2/TGFBR1/ADARB1/MCC/PHLDB2/GREM1/STC1/ATP2B4/DCN/CLIC4/SRGAP2C/PTPRM/CD300A/DPYSL3/SERPINF1/CYGB/CD74/RECK/IGFBP5/GJA1/THBS1/MEF2C/CDH11/SLIT2/COL3A1/MITF/ZEB2/CYP1B1/MYOCD/EVL",33
"GO:0001525","angiogenesis","43/442","594/18842",0.0723905723905724,3.08593476240535,8.00645940613086,5.90730833818308e-11,2.22490713137205e-08,2.22490713137205e-08,"HSPB6/SPARC/SERPINE1/MCAM/CCL2/TGFBR1/AKT3/PLXDC1/AMOTL1/GREM1/PTGIS/RORA/ADAM12/PRKCB/ACKR3/ATP2B4/DCN/MFGE8/THBS4/MEIS1/ADAMTS1/QKI/PTPRM/IGFBP7/C3/SERPINF1/RECK/THBS1/CDH5/AGTR1/COL4A1/COL8A1/SLIT2/CYBB/FYN/VEGFC/JAM3/COL8A2/CYP1B1/MMP2/PRKD1/EDNRA/NRP2",43
"GO:2000146","negative regulation of cell motility","33/442","380/18842",0.0868421052631579,3.70198856870684,8.24688864121288,1.09970910603631e-10,3.9618215880943e-08,3.9618215880943e-08,"PRKG1/SERPINE1/DLC1/CCL2/TGFBR1/ADARB1/MCC/PHLDB2/GREM1/STC1/ATP2B4/DCN/CLIC4/SRGAP2C/PTPRM/CD300A/DPYSL3/SERPINF1/CYGB/CD74/RECK/IGFBP5/GJA1/THBS1/MEF2C/CDH11/SLIT2/COL3A1/MITF/ZEB2/CYP1B1/MYOCD/EVL",33
"GO:0042692","muscle cell differentiation","32/442","365/18842",0.0876712328767123,3.73733341597967,8.18488534000892,1.66938263547711e-10,5.76354354898471e-08,5.76354354898471e-08,"EFEMP2/RBPMS2/PLEKHO1/NID1/SYNE1/SORBS2/DOCK2/GREM1/ADAMTS5/POPDC2/RORA/ADAM12/MYL9/LMOD1/MEIS1/QKI/MEF2C/RGS2/CSRP2/MYH11/CAV2/ANK2/PGM5/LAMB2/COL6A1/MYOCD/PRKD1/ASB2/PRICKLE1/CSRP1/EDNRA/NFATC1",32
"GO:0040013","negative regulation of locomotion","33/442","389/18842",0.0848329048843188,3.61633844757994,8.08145261907526,2.02935286573064e-10,6.72608713817763e-08,6.72608713817763e-08,"PRKG1/SERPINE1/DLC1/CCL2/TGFBR1/ADARB1/MCC/PHLDB2/GREM1/STC1/ATP2B4/DCN/CLIC4/SRGAP2C/PTPRM/CD300A/DPYSL3/SERPINF1/CYGB/CD74/RECK/IGFBP5/GJA1/THBS1/MEF2C/CDH11/SLIT2/COL3A1/MITF/ZEB2/CYP1B1/MYOCD/EVL",33
"GO:0030199","collagen fibril organization","14/442","65/18842",0.215384615384615,9.18162199791159,10.2408777964001,2.55153982326621e-10,8.13156114445531e-08,8.13156114445531e-08,"EFEMP2/LOXL1/ADAMTS2/TGFBR1/COL1A2/LUM/GREM1/DDR2/AEBP1/COL4A1/ADAMTS12/COL3A1/COL12A1/CYP1B1",14
"GO:0030036","actin cytoskeleton organization","45/442","705/18842",0.0638297872340425,2.7209974005969,7.21848809103342,1.20977490737492e-09,3.71266477129946e-07,3.71266477129946e-07,"SORBS1/FERMT2/DLC1/TGFBR1/TPM2/RDX/DIXDC1/WIPF1/AMOTL1/PHLDB2/DOCK2/ANTXR1/MYL9/SVIL/EPHA3/SYNPO2/LMOD1/PDLIM4/FLNA/DPYSL3/CSRP2/MYH11/CAP2/KANK2/PGM5/PALLD/SLIT2/CALD1/HIP1/HMCN1/PDLIM7/MYO5A/PDLIM3/CCDC88A/ZEB2/NCKAP1L/PRKD1/ASB2/SMTN/CNN1/EVL/CFL2/CSRP1/LDB3/RHOQ",45
"GO:0044057","regulation of system process","38/442","551/18842",0.0689655172413793,2.93992822593228,7.16303271338254,3.15257148004115e-09,9.32935974415035e-07,9.32935974415035e-07,"EGR2/PRKG1/NLGN4X/PLN/PPP1R12B/JPH2/TACR2/POPDC2/PTGER3/TSHZ3/CD38/ATP1A2/FBXO32/STC1/MYL9/CHRNA3/ATP2B4/IL6ST/QKI/ITGA4/FLNA/IGFBP5/GJA1/RGS2/DES/AGTR1/HSPB7/ANK2/CAV1/F2R/GJC1/CACNA2D1/MYOCD/MMP2/PRKD1/CNN1/EDNRA/KCNE4",38
"GO:0000902","cell morphogenesis","46/442","761/18842",0.0604467805519054,2.57678334651358,6.88188367858424,4.36368909826232e-09,1.24681130580006e-06,1.24681130580006e-06,"TIAM1/FEZ1/FERMT2/SPARC/PRKG1/CCL2/MAP4K4/CDH19/CLU/RDX/MSN/ITGA1/GREM1/PPP1R12B/KCTD12/SDC2/BOC/LST1/STC1/CHRNA3/PALMD/EPHA3/RGMA/PDPN/TUBA1A/PTPRM/ITGA4/FLNA/ITPR1/MEF2C/CDH5/CAP2/CDH11/PALLD/GAP43/SLIT2/FYN/MAP1B/DCLK1/NCKAP1L/NEXN/PRICKLE1/EVL/EDNRA/NRP2/GAS7",46
"GO:0007160","cell-matrix adhesion","23/442","229/18842",0.100436681222707,4.28151119366121,7.74350602290136,5.08097550036183e-09,1.40336543319994e-06,1.40336543319994e-06,"EFEMP2/TIAM1/SORBS1/FERMT2/NID1/SERPINE1/DLC1/MAP4K4/SGCE/ITGA1/PHLDB2/GREM1/COL13A1/ITGA11/COL16A1/EPHA3/ITGBL1/ITGA4/THBS1/ADAMTS12/CDH11/VCAM1/COL3A1",23
"GO:0007517","muscle organ development","24/442","251/18842",0.0956175298804781,4.07607578734834,7.60390556364742,6.25086823101421e-09,1.6707965858769e-06,1.6707965858769e-06,"EFEMP2/EGR2/ZFPM2/TGFBR1/SGCE/JPH2/MYLK/POPDC2/ITGA11/SVIL/TAGLN/MEF2C/DES/CAV2/SGCD/CAV1/BASP1/FHL1/COL3A1/COL6A1/MYOCD/SMTN/CFL2/EDNRA",24
"GO:0071711","basement membrane organization","9/442","28/18842",0.321428571428571,13.7021654815772,10.4248642914215,9.22355484057405e-09,2.38832423153114e-06,2.38832423153114e-06,"NID1/PHLDB2/COL4A1/COL8A1/LAMB2/HMCN1/COL3A1/COL8A2/PRICKLE1",9
"GO:0070848","response to growth factor","43/442","715/18842",0.0601398601398601,2.56369964876752,6.6068978182372,1.67483243639921e-08,4.20535199030419e-06,4.20535199030419e-06,"NREP/RBPMS2/FEZ1/FERMT2/DKK3/CCL2/TGFBR1/TGFB1I1/FGFR1/COL1A2/LUM/GREM1/CCL5/CHRDL1/DDR2/PRKCB/CHRDL2/RGMA/PDGFRL/ATP2B4/DCN/NR3C1/ACTA2/FSTL1/THBS1/DOK5/MEF2C/CDH5/ADAMTS12/CAV1/MEIS2/SLIT2/VCAM1/FYN/VEGFC/COL3A1/MAP1B/DNM3OS/ZEB2/LATS2/MYOCD/PRKD1/NRP2",43
"GO:0034329","cell junction assembly","34/442","490/18842",0.0693877551020408,2.95792778649922,6.80623919317647,1.89554553206658e-08,4.61955596432461e-06,4.61955596432461e-06,"SORBS1/FERMT2/DLC1/NLGN4X/MAP4K4/CDH19/FGFR1/CLDN11/PECAM1/FZD1/PHLDB2/GREM1/SDC2/HOPX/COL16A1/EPHA3/LRRC15/SRGAP2C/LSAMP/MPDZ/GJA1/THBS1/PCDH17/MEF2C/CDH5/CDH11/ANK2/CAV1/GAP43/GJC1/MAP1B/JAM3/NEGR1/PRICKLE1",34
"GO:0030048","actin filament-based movement","17/442","138/18842",0.123188405797101,5.25139353400223,7.76886906376961,2.58582996908848e-08,6.12176774967632e-06,6.12176774967632e-06,"PLN/WIPF1/ATP1A2/KCNJ8/STC1/PDPN/ACTA2/QKI/FLNA/GJA1/ANK2/CAV1/GJC1/MYO5A/CACNA2D1/ZEB2/KCNE4",17
"GO:0003018","vascular process in circulatory system","23/442","255/18842",0.0901960784313725,3.84496495430752,7.08918907634935,3.87779966058012e-08,8.92540221876858e-06,8.92540221876858e-06,"FERMT2/PRKG1/SLC24A3/PECAM1/ITGA1/TACR2/CD38/ATP1A2/KCNJ8/AKAP12/ATP2B4/KCNMA1/ITGA4/RGS2/CDH5/AGTR1/CAV1/F2R/SLIT2/HTR2B/ZEB2/MMP2/EDNRA",23
"GO:0071363","cellular response to growth factor stimulus","41/442","685/18842",0.0598540145985401,2.55151435082736,6.41111008025454,4.19652170914179e-08,9.24067531831731e-06,9.24067531831731e-06,"NREP/RBPMS2/FEZ1/FERMT2/DKK3/CCL2/TGFBR1/TGFB1I1/FGFR1/COL1A2/GREM1/CCL5/CHRDL1/DDR2/PRKCB/CHRDL2/RGMA/PDGFRL/ATP2B4/DCN/NR3C1/ACTA2/FSTL1/THBS1/DOK5/MEF2C/CDH5/ADAMTS12/CAV1/SLIT2/VCAM1/FYN/VEGFC/COL3A1/MAP1B/DNM3OS/ZEB2/LATS2/MYOCD/PRKD1/NRP2",41
"GO:0014706","striated muscle tissue development","24/442","277/18842",0.0866425992779783,3.69348383618929,6.99940267830973,4.23781875568498e-08,9.24067531831731e-06,9.24067531831731e-06,"EGR2/ZFPM2/TGFBR1/SORBS2/GREM1/JPH2/POPDC2/HOPX/SVIL/MEIS1/GJA1/MEF2C/RGS2/MYH11/CAV2/SGCD/PGM5/CAV1/COL6A1/MYOCD/ASB2/PRICKLE1/CFL2/EDNRA",24
