"gene_symbol","RankMetric_GSE104645","RankMetric_GSE28702","RankMetric_GSE39582","RankMetric_GSE69657","RankMetric_GSE72970","N_datasets","MetaRankMetric"
"ATM",-0.46006099196879,2.95426966198159,-0.658795078388253,-0.37515357400725,-0.862400317912865,5,0.119571939940886
"LOC153910",NA,0.511018355296061,0.10802333126736,-0.194075850907011,0.0532268564023529,4,0.119548173014691
"AX747630",NA,0.532524500136741,-0.595608526363687,0.384453045288869,0.156558991377047,4,0.119482002609743
"RP5-991G20.4",NA,-0.264498893547683,-0.377094896324951,0.992186388316,0.127282245185874,4,0.11946871090731
"HAUS6",-1.91458483170507,0.351645979111968,0.168949174703494,0.443122418350572,1.54778908939732,5,0.119384365971658
"GRID1-AS1",NA,-1.07375399387041,0.423840513612413,0.428733066100045,0.698682905112304,4,0.119375622738588
"LINC00998",0.435388312288211,0.235744451895099,-0.00473998871941903,0.200918346959243,-0.270966537698126,5,0.119268916945002
"RGS7",-0.0183132617363259,-0.256363464405747,0.975877137805547,-0.626751279470477,0.521814138094701,5,0.11925265405754
"TCP11L2",-0.203821164388015,2.28613735638634,-2.01223601781748,-0.389935473384023,0.915734918639349,5,0.119175923887234
"ALDH1A1",-0.303627647352434,1.30425701222253,0.649901347264124,-1.43987785611959,0.38507495793164,5,0.119145562789253
"ZNF778",0.697388440683749,-0.611066890893706,0.00638283540584877,-0.493604686474698,0.996203479642565,5,0.119060635672752
"LOC389834 /// MAFIP /// TEKT4P2",NA,0.532175357420681,0.354878494952241,-0.512854123433863,0.102026220950795,4,0.119056487472464
"ZG16",0.718709359547503,0.501445446006117,-0.341057207269862,-0.212808149577446,-0.0714991424670885,5,0.118958061247845
"TRMT112",-0.130213234548934,0.0234742468414628,0.341169784009611,0.232744386296098,0.127593358462119,5,0.118953708212071
"DIO1",0.492291342093055,0.887853521517124,0.0130553800419893,-0.306266113396615,-0.492462397296828,5,0.118894346591745
"LOC100130987",NA,-0.0756743765461861,-0.4067015589465,0.230615360205277,0.727210991432871,4,0.118862604036366
"LOC100507535",NA,-0.11115260683335,0.0846576698656215,-0.0479178138379215,0.549810991992216,4,0.118849560296642
"ACER3",-2.11519834072002,0.500977059900399,0.625158933673037,0.283787367398229,1.29904572708135,5,0.1187541494666
"STK38",-0.379107663986481,0.363331109332722,-0.412395166660309,1.95702400207198,-0.935311731018083,5,0.118708109947965
"DOCK3",-0.78076595632734,-0.0908403289547115,1.39214795979372,0.331568650194568,-0.258855053490533,5,0.11865105424314
"LOC151760",NA,-0.557771767138014,0.94094340545334,-0.0825333237913449,0.173621331475278,4,0.118564911499815
"DPP10-AS3",0.328104417329763,-1.1339646991046,0.465790408535594,0.0839528693362109,0.848760379647737,5,0.11852867514894
"CCDC81",-0.080132463613589,-0.0476336267422999,0.244171382418197,0.535786746794906,-0.0595538141691751,5,0.118527644937608
"ACKR1 /// CADM3",NA,-0.386135850250555,0.479915310464829,-0.660057404284648,1.04025321966078,4,0.118493818897602
"LOC101927876",NA,-0.455785689648457,0.688651912464509,0.545076396816274,-0.304040963388839,4,0.118475414060872
"AX746710",NA,0.312630639832614,0.575815466072649,-0.161134265056012,-0.253477115396515,4,0.118458681363184
"TJAP1",0.0367832548856359,0.753163632848204,0.199680484299387,-0.553168533791027,0.155581048859914,5,0.118407977420423
"RP11-506E9.3",NA,-0.984688582326292,0.0238647846081998,1.34868527573574,0.0855354671676609,4,0.118349236296327
"CASP5",0.339327808390181,0.231898764516851,-0.11030926506644,-0.595050437156773,0.725628145336141,5,0.118299003203992
"BC040577 /// RP11-10K16.1",NA,-0.274116309214298,0.722653821237481,-0.145064568072265,0.169108435327494,4,0.118145344819603
"FKBP2",1.01517610691891,0.0680001874904097,-0.333736856551178,-0.388396637667235,0.229040756134585,5,0.118016711265099
"ALLC",0.245829012309212,-0.00212684841854164,-0.0463292437764971,0.291586826000932,0.100951542058189,5,0.117982257634659
"RABIF",0.292417948530609,0.725456980131012,-0.309246737478675,0.492705886873937,-0.611608238934978,5,0.117945167824381
"CUEDC2",0.392907972947923,0.266485063260768,0.538531438109345,-0.622575744053276,0.0141657305677397,5,0.1179028921665
"STAR",0.185152257650654,0.00450855993815288,0.550580125890207,0.563180837029247,-0.713988608116594,5,0.117886634478333
"ZSCAN12",-0.0972091276639187,0.579958529923574,0.208022031981133,0.249225310415947,-0.350655074841815,5,0.117868333962984
"LSG1",0.744910762555389,0.257591716278914,-1.21754638297489,0.393243617761769,0.411140307497513,5,0.117868004223738
"TMEM41B",-0.386040613274043,-0.412412916904838,-0.252105279931879,1.06022435947467,0.579170906913229,5,0.117767291255428
"ABCB4",0.0861287084811407,1.72974463452264,-0.327801659236763,-0.323289662889151,-0.57609753695048,5,0.117736896785478
"BPIFB2",0.070256961087071,0.750309184603365,0.0663483087569999,-0.370814606599103,0.0718990321150426,5,0.117599775992675
"MOK",0.520954092198325,-0.342323191136986,-0.222624153987726,0.0439417629170192,0.587899789170145,5,0.117569659832156
"KIAA0100",0.138419829544392,0.201010197196547,-0.776740593795333,0.2890394747566,0.73606049930252,5,0.117557881400945
"EMC6",0.0571837630910864,-0.106687653318055,0.0211163866852129,0.335626954671395,0.280367883345847,5,0.117521466895097
"CDR2L",0.319908102956521,-0.28840674962732,1.49273295323118,-0.414087142341283,-0.522804234157077,5,0.117468586012403
"GPN1",0.0196270580235247,0.478341418659023,-0.300639249372031,0.995561402777088,-0.605605551228638,5,0.117457015771793
"FBXL2",-0.912340067121432,1.09785707642399,0.353097768081105,0.435015103781671,-0.386370001428454,5,0.117451975947376
"WNT11",1.08524139189422,0.140500162636411,-0.298772197238522,0.0412693935166632,-0.381796229535757,5,0.117288504254603
"LARP7",0.0129887946826891,-0.560028800063589,1.84507406523552,-0.439730830733917,-0.272040170983218,5,0.117252611627497
"PTX3",0.0243535369405683,0.0691416256471841,0.573560529740655,-0.604186964278807,0.521784863150889,5,0.116930718240098
"IL1R1",-0.249091330543855,0.602484657163264,0.712654497205006,-0.625904888367858,0.144455911632631,5,0.116919769417838
"ADAM22",0.4096843858378,0.8727116329155,-1.1833774513314,0.898284551000646,-0.412717346660113,5,0.116917154352486
"USP54",-0.509251171206893,-0.10011666796935,-0.0127947618241118,1.28208451027485,-0.075379365916934,5,0.116908508671512
"CCNYL1",-0.41161035182982,0.437087508083423,0.176690110088016,-0.8362909505938,1.21841560298001,5,0.116858383745565
"GLUD1",-0.491154737836577,0.0651669638190799,-0.392549142099754,0.335402427470539,1.06708178512985,5,0.116789459296628
"LOC101928968",NA,-0.0432788064631849,0.0410973459479726,0.716560550120856,-0.247704048999858,4,0.116668760151446
"PLA2G12B",0.0430215911218442,0.423281322679448,-0.516291113052165,1.20429803425685,-0.571047477968055,5,0.116652471407584
"ABHD10",-0.686649896635912,0.109598275973825,-0.870527084012919,1.6776645284111,0.35212982294042,5,0.116443129335303
"PPM1B",0.209056217178518,-0.492701945149669,0.504196729093764,0.588116365448497,-0.226757621632864,5,0.116381948987649
"RP11-769O8.3",NA,0.366980682664653,0.143281036109764,-0.0613916238373254,0.0165797136159196,4,0.116362452138253
"RP11-44F21.5",NA,-0.0135761267027402,-0.0351980330807054,0.705243372689945,-0.191377650438554,4,0.116272890616986
"HYPK",0.338259269830469,-0.0573514735963254,0.268590471587042,-0.186293824377674,0.217791037752353,5,0.116199096239173
"NDUFAF7",-0.118021461268629,1.28298987316318,-0.937526196979379,0.687070004765512,-0.33354623037591,5,0.116193197860954
"TSPAN7",-0.0186747120032343,-0.155093479266329,0.465770586346766,0.240254031308806,0.0486850902879287,5,0.116188303334787
"GPR22",-0.128118892260934,-0.225645437466591,-0.575432837089957,0.713194326728972,0.796647819006549,5,0.116128995783608
"LOC93622",-0.43859635053189,1.08311718833436,-0.20574683111854,-0.252712224351411,0.394564711884308,5,0.116125298843365
"IQCF6",0.219877580457741,0.274736538353547,-0.0235507087833529,0.621088264758553,-0.511679251176883,5,0.116094484721921
"FN3KRP",-0.013415403234579,0.848201752530657,-0.539099198946546,-0.441665263931251,0.7263988118588,5,0.116084139655416
"CAT",0.186238699135542,-0.711033601497928,-0.254418692441116,0.914670464029391,0.444726297764897,5,0.116036633398157
"STC1",-0.472741514766084,-0.733189510272097,0.382579318638708,-1.24247537591782,2.64598899170544,5,0.116032381877628
"LYG1",0.580179757369557,-0.504978669135813,-0.338950844458872,-0.0229529137781136,0.866843374590299,5,0.116028140917411
"ESYT3",0.296167211078093,-1.18054076654613,1.89091516842758,0.214742041567405,-0.641144117725933,5,0.116027907360204
"ASNS",0.230519657087422,0.644160593646929,-1.01454445827592,0.293880449284895,0.425990807617378,5,0.11600140987214
"RPL32P3",-0.938747388473398,1.38562815528753,-0.27113120369226,-0.636101193201158,1.04026500734964,5,0.11598267545407
"TRPM8",-0.0416131381034987,2.04430793296209,-0.584291718797163,-0.347504605609102,-0.491548034862321,5,0.115870087118002
"MRPL46",0.948245996338734,0.24240128976442,-0.901346343696645,0.569329943322955,-0.279639503581107,5,0.115798276429671
"HHIP-AS1",0.237235322367671,0.830650612292595,0.270375588555992,-0.56359471536969,-0.196112662919916,5,0.11571082898533
"NEIL2",0.0111102642319095,0.336181148037719,-0.339797116892387,0.412891281155543,0.157918013325399,5,0.115660717971637
"DSC2",0.360598410715783,-0.804785421432758,-0.419849639806971,0.921865665041751,0.520416042732703,5,0.115649011450102
"ACTRT2",1.0791449181742,0.02077538071625,-0.652418526669644,0.37925887466232,-0.248826832365013,5,0.115586762903623
"SPDYA",0.258526013971436,0.103504059855689,0.490464212339277,-0.516646895456222,0.24159761114561,5,0.115489000371158
"PLEC",1.41965849406983,-0.841985602528709,0.600139375461624,0.134734582253917,-0.73571903766892,5,0.115365562317549
"LOC219690",NA,0.375103535520207,0.0660759257626468,-0.357965031764393,0.377781888865277,4,0.115249079595934
"NXPH1",0.620553267951362,0.38844115342739,-0.402134127057703,-0.100219782105842,0.0690211408858704,5,0.115132330620215
"PRKCQ-AS1",0.284732532071096,-0.323913522477415,0.656460343172847,0.861020869173096,-0.902798738137089,5,0.115100296760507
"RBBP4",-0.388314694159247,1.17729523291009,-0.89650995833205,-0.755855019449242,1.43873916179717,5,0.115070944553344
"LYRM4",0.302645442163133,0.217878892083251,-0.222748232858192,0.905840343948829,-0.628278417050384,5,0.115067605657327
"PRTN3",0.832162638944229,-0.0143665477982301,-0.499020840972664,0.321812870011007,-0.0655914428932624,5,0.114999335458216
"SEMA3F",0.221138483880119,-0.229919749876778,0.919248774083158,0.1490902198797,-0.485409421954887,5,0.114829661202262
"AHRR",-0.574484075355966,0.551769635099236,-0.375281316946819,-0.0214659313435802,0.993576198502611,5,0.114822901991097
"FABP7",0.0220618966543294,-0.351779055496799,1.13560928206012,0.290720900974897,-0.522562013698078,5,0.114810202098894
"EME1",0.493576973449569,0.134345911554451,-0.316054593302713,-0.173847952777262,0.435922392646375,5,0.114788546314084
"TRIB2",0.230059791096033,0.499651621409178,0.472564653034672,-1.43061833689484,0.801795794889478,5,0.114690704706904
"LOC157562",-0.126533039247724,0.673275904035967,0.500180754858671,-0.126663695322989,-0.347041886681347,5,0.114643607528516
"THUMPD3-AS1",0.0118380591949073,2.25010484563638,-0.305927757204412,-1.60872194677533,0.22592167314572,5,0.114642974799454
"SLC10A7",-0.726162285979129,0.439929321043132,-0.795399365699218,0.541059967394662,1.11358981319367,5,0.114603489990623
"BC047651",NA,1.78608931644402,-0.216341596856272,-0.747328104571139,-0.364088965967923,4,0.114582662262172
"HOXB-AS3",-0.688641141272514,-0.60790264211932,2.12984601240913,-0.862478139191723,0.601238093212734,5,0.114412436607661
"ATP5H",0.167691481969801,1.29011178907992,-0.460414309766783,0.195710870624669,-0.621315962355401,5,0.114356773910442
"RP11-332H18.4",NA,0.881513066811371,-0.51877816768155,0.248854424789557,-0.154294343869985,4,0.114323745012348
"SPDL1",-0.341071253036395,0.271915381312136,-0.0241161813041865,0.374529149597336,0.290280737296524,5,0.114307566773083
"MLNR",0.0850759113314642,1.46212619747981,-0.0928090103221921,-0.307509387968136,-0.575582902380778,5,0.114260161628033
"GLIS3-AS1",0.631392520849979,-0.345490072924491,-0.380404056214141,0.758666182536852,-0.0930005328335284,5,0.114232808282934
"CENPW",0.290429984836075,-0.363573257901178,0.0171270815229342,0.671214828232509,-0.0440466265946524,5,0.114230402019137
"RP2",-0.802906931268672,-0.650391003530471,0.819451609614008,0.365642840602087,0.83929254309584,5,0.114217811702558
"BC017988 /// RP11-308N19.1",NA,-0.150135140525667,0.00816145245464658,0.022243432188687,0.576184329989372,4,0.11411351852676
"LOC101927424 /// LOC101929800 /// LOC440896",NA,-1.16960085729744,-0.356690535143745,1.3150530650796,0.667014340632468,4,0.113944003317721
"SMIM1",0.31199383797896,0.722895466927761,-0.0436155206398898,0.00540422081096291,-0.427075022561735,5,0.113920596503212
"LRP2BP",0.406938202993023,0.508327731391403,0.419711020827491,-0.774938541382146,0.00938639405447532,5,0.113884961576849
"RPS25",0.486501160597886,0.312338538960295,0.271735591294749,0.143278760148802,-0.644590212031111,5,0.113852767794124
"MMS19",0.427890276660216,-0.028882182332227,0.0583671512529119,0.105279004130898,0.00612296787686053,5,0.113755443517732
"E2F5",-0.102922736913866,0.50377806319869,-0.572510247778014,0.706011010215217,0.0337800008392664,5,0.113627217912259
"KBTBD4 /// PTPMT1",NA,0.271965993779017,-0.162376054613649,-0.0198020032253528,0.364649360736604,4,0.113609324169155
"PHACTR2",-0.226870591997808,-1.25088656775694,1.34091844307364,1.02938790510826,-0.324829019926434,5,0.113544033700144
"SHANK2-AS3",-0.105273712488784,0.234420118581466,-0.433443136868131,0.392315122588811,0.479695532875156,5,0.113542784937704
"MAP2K1",0.334439851615834,-0.694180846051783,0.131591346149555,0.0531805025681381,0.742666424984132,5,0.113539455853175
"TMEM106C",0.0609413761502543,-0.675752739719368,0.165389223371382,-0.286346205516306,1.30339867685167,5,0.113526066227526
"LOC441086",NA,-0.753294031421759,-0.131431614146442,0.154261326333005,1.18448497127377,4,0.113505163009643
"UBQLNL",0.5591624526887,-0.175418350227508,0.201785411216124,0.0293298902657207,-0.0474516650828176,5,0.113481547772044
"SLC15A1",-0.38731216188486,1.38170753683032,0.526248329742721,0.44288017880966,-1.39649779294991,5,0.113405218109586
"EVPL",-0.0519139671728832,0.741067807084553,-0.662907591176118,0.748992888712662,-0.209133002218868,5,0.113221227045869
"PRH1 /// PRH1-PRR4 /// PRR4",NA,-0.321459074310634,0.516767144297332,-0.114213422988277,0.371737228574527,4,0.113207968893237
"METTL12 /// SNORA57",NA,0.348039094609705,-0.624795179264556,0.530469589209103,0.198442157967175,4,0.113038915630357
"C8B",0.381519465933471,1.68349872299601,-0.328002157688597,-0.522076146430764,-0.649827272407834,5,0.113022522480456
"ZNF215",-0.729621090536369,-0.698880792616265,0.827460623957464,1.05453712575928,0.111463780858833,5,0.112991929484588
"PON1",0.296993775827222,1.53465450593846,-0.750570044264013,-0.166301538517147,-0.34988586438715,5,0.112978166919474
"LOC101928893",NA,-0.0961517037466643,0.670627698563525,-0.300209839518758,0.177319828319859,4,0.11289649590449
"LRRTM4",-0.952881079955092,0.174878001156197,1.4933586067419,-0.280370664923411,0.129457066556665,5,0.112888385915252
"CSNK1G3",-0.108845982199406,-0.357739762743925,-0.712632347857283,1.15834238405428,0.585094579932457,5,0.112843774237225
"GTF2B",-0.113185185612589,0.419264728154695,0.0438979483733909,0.14693017737669,0.066970750628046,5,0.112775683784047
"HMGB1P12 /// HMGB1P12",NA,-1.50753732559287,0.0215179953196631,0.177879858551976,1.75880136620047,4,0.112665473619809
"BC127192 /// SHANK2",NA,0.819704815775596,-0.367491624390039,0.264887696942123,-0.266517138966356,4,0.112645937340331
"SEPT3",0.0280552284872731,0.0957918805458936,0.231886906671416,-0.1238659259598,0.331221584721518,5,0.11261793489326
"DECR2",0.371073359125934,-0.064903882953977,-0.239564353471684,0.553204980302683,-0.0567920834668468,5,0.112603603907222
"TTI2",0.00819748852335912,-0.379734233111242,-0.550440048671143,0.639500210167581,0.845197677253246,5,0.11254421883236
"LOC388942",NA,0.0594268055894292,-0.676776500522814,0.431475941349803,0.635998586879255,4,0.112531208323918
"CD40LG",-0.890135860535412,0.437112619818591,0.554435438536902,0.114835718762774,0.345871681040129,5,0.112423919524597
"IKZF2",-0.772355977334197,0.431600238269042,0.283107409151608,0.422505698852228,0.197259169247075,5,0.112423307637151
"RP11-465I4.3",NA,0.170785200540933,-0.164746562175517,0.0356305443572122,0.4077612211085,4,0.112357600957782
"ALG8",0.0203997760125018,0.419876308245933,-0.216195443315967,0.32450295321652,0.0130886925866128,5,0.11233445734912
"TRPC1",-0.897679001360331,1.12699667885248,1.99548055149412,-2.09074224545212,0.427540999842014,5,0.112319396675233
"SALL2",-0.235518336924616,0.215263757944615,1.83762521116257,-0.884990853718087,-0.370848191288729,5,0.112306317435151
"LRRC37A5P",NA,-0.0835959912870068,0.216757771160575,0.506400679199872,-0.19084586407623,4,0.112179148749303
"BIN3-IT1",0.00984843356269917,-0.0701171251317889,-0.047292815626564,0.0625674192882638,0.60575647589069,5,0.11215247759666
"LINC00588",0.331640741155975,-0.0215034902448919,-0.342803550619389,0.576004228947838,0.0172355933534999,5,0.112114704518606
"CDKN3",0.432195416779341,-0.742548793775947,-0.0676317471740401,0.271260033439189,0.667109801696332,5,0.112076942192975
"STK25",1.07732826734669,-0.463238734439601,0.0376010111120448,-0.22851771271865,0.136935892652386,5,0.112021744790575
"SPIN2A",NA,0.155961085161682,-0.00577855809124673,0.330605977846613,-0.0328312204522644,4,0.111989321116196
"SRP19",-0.263106808834136,-0.186654155723344,-0.123541793421848,0.20138212227606,0.931756669476842,5,0.111967206754715
"NPY5R",0.0655251265863553,0.195235740823142,0.111513729543689,0.407657976815427,-0.220186251790526,5,0.111949264395617
"DCLRE1B",0.00123836326812414,-0.607218210286645,-0.518422557326517,0.0428870702284945,1.64125837527828,5,0.111948608232348
"LOC101928751",0.214710636513474,0.568903353264047,0.125102318808067,-0.275770104993194,-0.0738970527698896,5,0.111809830164501
"CPS1-IT1",0.269014562286954,0.275745679647094,-0.0974842483962673,0.302143867027932,-0.19041938595544,5,0.111800094922055
"LOC439911",-0.485711884074376,0.517241397447458,0.0924920190769961,0.179880693620325,0.254962725140653,5,0.111772990242211
"PIK3C2B",-0.146948193280484,0.0202499664855522,0.121825837969582,0.690145196824686,-0.126649332041077,5,0.111724695191652
"EFCAB3 /// LOC102724660",NA,0.111610599599803,-1.65105718726864,0.401407714649156,1.58434545381004,4,0.111576645197589
"PLD2",1.77760454673459,0.260942636715361,-0.4337869380865,0.00856673724224953,-1.05546417671982,5,0.111572561177176
"LOC100506827",NA,-1.20515246687889,-0.385351374908969,0.122860816726995,1.91388035798606,4,0.111559333231298
"NAA35",-0.74590425719507,-0.596951087981922,0.262604860674528,0.851505831567535,0.786065694808183,5,0.111464208374651
"LAMA3",-0.298061506273126,0.847116239571723,-1.29037042033805,1.66553599282084,-0.367857599702581,5,0.111272541215761
"NR5A2",0.428145163416713,-0.292484354791295,0.138583902475983,0.644908729158975,-0.363033380891285,5,0.111224011873818
"AOC2",0.198871652143785,-0.0735773489406221,0.514848773168322,-0.170073573837142,0.0859692527246871,5,0.111207751051806
"PPIB",0.12480718939362,-0.478982624904824,0.379082087736529,-0.485712157611139,1.01679175431218,5,0.111197249785272
"FLJ23519 /// RNH1",NA,0.175051234062531,-0.148747352091689,0.171930062968697,0.246516754600026,4,0.111187674884891
"MTERF3",0.245871011040986,0.169124938818507,0.105376127662935,0.172981123499767,-0.137933376335676,5,0.111083964937304
"LOC101929454",-0.0946125509901707,-0.686336195876979,-0.394149322964049,1.73868472887213,-0.00817249582251588,5,0.111082832643683
"ZNF599",0.0707764910167741,1.7255230131866,-1.87377939058398,-0.942269598386174,1.57494543611155,5,0.111039190268955
"DNAJC17",-0.206443142039233,0.098399070352537,0.0120926990281315,0.330692310861589,0.319980887647669,5,0.110944365170139
"PXT1",0.330673659293682,0.401464399432702,-0.804289654821999,1.00483667645834,-0.378149715844189,5,0.110907072903707
"ELF1",-0.258836754292548,-0.575650177964164,0.302923566690687,0.953918239823143,0.132131305053569,5,0.110897235862137
"STXBP4",-1.58399660317592,1.4329092904725,0.575430810715623,-0.544202492946346,0.674077879489605,5,0.110843776911092
"MED4",0.169859392950574,-1.28724162246555,0.194226911306156,0.773670815504911,0.703568314116478,5,0.110816762282514
"LOC100130642",NA,-0.50146795621792,1.22825465401851,-0.106769090090373,-0.177069075424142,4,0.11073713307152
"DLX3",-0.372073071576867,0.0449346144909783,0.650826356381851,0.0903389838562331,0.13959554619919,5,0.110724485870277
"WDR44",-0.0359409182717701,1.28859193695719,-0.313352277956847,0.672484934964792,-1.05818986224372,5,0.11071876268993
"RP11-1L12.3",NA,-0.166515819977727,-0.497337709643563,0.568544217713108,0.537971097260668,4,0.110665446338122
"ARL6IP6",-0.668210369585676,0.590432893037962,-0.939426665148005,0.615474649985501,0.954404547294036,5,0.110535011116764
"SAA1 /// SAA2",NA,1.41937559689949,-0.597267148707703,-0.633929543964325,0.253479842077616,4,0.11041468657627
"MCFD2P1 /// MCFD2P1",NA,0.979675233954623,-0.923387472154709,0.54120977889493,-0.155947028828934,4,0.110387627966477
"ELMO2",-0.555818807388427,1.02863437544482,0.526294677161233,-0.858814000517199,0.411329467871073,5,0.110325142514299
"MCM3AP-AS1",-0.497125263353576,0.58749171795454,-0.543195793495692,0.665384925031104,0.338954551012436,5,0.110302027429763
"BC039485 /// LOC284930",NA,-0.463083145075482,1.05031640854651,-0.0142792010737091,-0.131871915624852,4,0.110270536693117
"FKBP10",0.23399572854984,-0.215203904685769,0.583070045240008,-0.0228619364874205,-0.02793993454778,5,0.110211999613776
"LYZ",0.442405396390751,0.0428136278348091,0.395127511860612,-0.865293896688443,0.535391029902269,5,0.11008873386
"BRWD1-IT2",NA,-0.144813749885546,0.120802113257774,0.0326453725588765,0.431247349473625,4,0.109970271351182
"ZMYM6",0.642367757387553,2.83830155305634,-0.754916458365479,-1.32515100407123,-0.850781622307261,5,0.109964045139985
"LOC284578",NA,0.369385817965004,-0.33110477433577,-0.0418689454345861,0.443350624631723,4,0.109940680706593
"APBB3 /// MIR6831",NA,0.493922796339656,0.0445850823516602,-0.0431422863306631,-0.0560018484403676,4,0.109840935980071
"LOC284825",NA,0.378109453772588,0.243338088979742,-0.112006891221071,-0.0706864333734709,4,0.109688554539447
"RPL29P7 /// RPL29P7",NA,0.368984779120995,-0.460825416567857,0.200170345235404,0.32985352144704,4,0.109545807308895
"ARHGEF10",-0.835181499589581,1.15999368800755,1.09006171337526,-1.33118808990279,0.463512854356573,5,0.109439733249402
"MRPL15",0.551372835397421,0.173231925231197,-0.281459218289086,0.652414368817825,-0.548534271440841,5,0.109405127943303
"CALB2",0.714297497063979,-0.0181284295149737,0.0743663337953853,-0.355100254626584,0.131564498605927,5,0.109399929064747
"CT55",0.0286075604846111,-0.432293149687721,0.784290299113972,-0.405957958575154,0.57229085532884,5,0.10938752133291
"SGCD",0.157467110160437,-0.556887578674049,1.91510918314661,-1.71980806315602,0.750729555261149,5,0.109322041347625
"PPP1R8",0.641348003112709,0.154084131771289,0.140792660638368,-0.328053782857989,-0.0616492395416825,5,0.109304354624539
"DCP2",-0.776361070051382,1.35465059372068,0.770399438780209,0.499045317611211,-1.30153344329819,5,0.109240167352507
"SCN5A",0.371123683302383,-0.401516736877388,-0.427749806356664,0.0691032710468437,0.935119484370937,5,0.109215979097222
"WWP1",-0.338636231142333,-0.137919012321751,1.68232054294916,0.36318470772851,-1.02377889125821,5,0.109034223191075
"FAM118B",-0.0540991667808552,-0.448532423959398,-0.510614152957691,0.88096564605977,0.677051492016292,5,0.108954278875624
"FBXL13",-0.528790577970757,0.604599817924568,0.515429527775402,-0.483945470643869,0.43735018934726,5,0.108928697286521
"PCSK1N",-0.0732648734963329,0.0727440595366333,0.492078839887056,-0.151138649024774,0.203706652193476,5,0.108825205819212
"KCTD4",-0.30111754058491,-0.481516315100735,0.735772061235931,0.855719069735244,-0.264740161000871,5,0.108823422856932
"MRPS5",0.190710041114663,0.520461990783594,-1.26423188241026,0.940154804077829,0.156909900893643,5,0.108800970891895
"OR2W1",0.210607637414362,-0.10224622001667,0.535091112849513,0.0901771794553672,-0.189772829614037,5,0.108771376017707
"FAM46A",-0.367673490663526,-0.534060704150751,0.817893636366276,-0.317788853732965,0.945368754243199,5,0.108747868412447
"MKL1",-0.416057542053561,0.498468973564904,-0.811965980179596,0.77846005961433,0.494049362982389,5,0.108590974785693
"BEND4",0.103352600673205,0.0684590621499834,0.344020410634646,0.461777925121383,-0.434712567039368,5,0.10857948630797
"BC042382 /// RP11-408H20.3",NA,-0.929234309010449,-0.324745223255172,0.479497408293431,1.20859070197109,4,0.108527144499724
"CTNNB1",0.0747501605304553,-0.570734125130449,1.20309554527073,-0.989722039619088,0.824584810996013,5,0.108394870409532
"ASXL2",-0.763213665006683,1.16820517134424,0.477987331353749,0.80147581730909,-1.14262719233021,5,0.108365492534036
"GK5",0.466125508812946,-0.251488251915416,0.638230819235577,-1.13561588452594,0.824326851652562,5,0.108315808651947
"KRT14",1.57269450333789,-0.490938952411384,-0.289640409907066,-0.59481467956324,0.344147528984142,5,0.108289598088068
"HTR1B",0.29561328538715,-0.108159950993851,0.0559019227483741,0.107529127959897,0.190485376451007,5,0.108273952310516
"LOC100129917",-0.128352848722612,0.288783101189626,-0.455594531993407,0.229668953045607,0.606255358145581,5,0.108152006332959
"KCNJ6",0.988129956989959,0.436049059364123,-0.518326921622308,-0.787422404327648,0.422324285680371,5,0.108150795216899
"LOC90784 /// POLR1A",NA,-0.0139998219420592,-0.172938859091345,0.365361278290907,0.253966186521278,4,0.108097195944695
"ATP5G2P1 /// ATP5G2P1",NA,0.194803512323563,-0.150143723153513,0.0133731382331508,0.37424267009525,4,0.108068899374613
"TRMT6",-0.202672955479388,0.517879344822705,-0.152664641418716,0.20072912827383,0.176975043992602,5,0.108049184038207
"HYMAI",NA,0.326666081950566,0.045074556794284,0.203791154599502,-0.143506026358674,4,0.108006441746419
"CYP4X1",0.0769203207285844,-0.891777863235644,0.770411579730298,0.118843132572654,0.46563203282117,5,0.108005840523412
"LOC100128198",NA,0.184343546550579,-0.626371120380788,0.918275383313989,-0.0442309097087666,4,0.108004224943753
"TSPY1 /// TSPY10 /// TSPY3 /// TSPY4 /// TSPY8",NA,0.00380147199179807,0.340211373000507,-0.342261312678428,0.430118796400641,4,0.107967582178629
"ANKRD46 /// GAPDHP62",NA,0.0494437109901964,0.418804801236399,0.0504964367266199,-0.08709306580525,4,0.107912970786991
"KCNC1",0.487464050375456,-0.688376342889702,0.303416909591475,-0.227221933632321,0.66425087962053,5,0.107906712613088
"PMEPA1",0.194942138151397,-0.189635922940385,0.802814587780733,0.237862435598645,-0.50651093339096,5,0.107894461039886
"TMTC1",0.653568580748642,-1.39456487684954,1.38353072677739,-0.696928589582575,0.59351931085683,5,0.10782503039015
"ADCY6",-0.16205815037474,0.27177038287368,0.135668583468175,0.118388564156935,0.175088227151924,5,0.107771521455195
"RP1-39G22.7",NA,0.844114290227313,-0.669979230894849,0.534527996771254,-0.277923658307708,4,0.107684849449002
"CD9",0.176527455099496,-1.50212497564839,-0.633943578637471,1.11190188328584,1.3859753195786,5,0.107667220735615
"TSPAN32",0.268267887442853,-0.107251025784987,1.10461635647821,-1.28588418963111,0.558409492770062,5,0.107631704255005
"LOC101928271",NA,-0.0559210278692074,-0.343652727856715,0.325057354765774,0.504662843214546,4,0.107536610563599
"TRIM6",-0.0956294221674828,0.323516016941663,0.23905416178298,-0.358459309659659,0.429182528666302,5,0.107532795112761
