"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"C0002171","Alopecia Areata",93,-0.441286643646615,-1.78030969437734,0.000418819946083678,0.033771761633738,0.030707969091605,2811,"tags=32%, list=16%, signal=27%","8242/3002/4026/1493/5947/7421/79465/958/80380/4780/4599/81857/3603/2209/64375/2625/326/23274/7185/4283/2833/3107/3627/50943/6890/3383/4524/3135/9021/6772"
"C0340803","Capillary malformation (disorder)",38,-0.551931280775927,-1.87213013236525,0.000429892051469014,0.0339461463733021,0.0308665335529635,2403,"tags=34%, list=14%, signal=30%","23476/284/4099/6863/7010/23263/3594/84818/326/2833/2767/3383/6772"
"C0024419","Waldenstrom Macroglobulinemia",147,-0.379949422668299,-1.63141349858371,0.000427198157213089,0.0339461463733021,0.0308665335529635,3817,"tags=31%, list=22%, signal=25%","145270/930/5336/9172/5594/4615/6382/7805/2208/6776/6387/23205/6688/5451/51377/11093/973/5580/10673/5894/974/867/7535/3492/54583/25897/5829/160364/958/8741/23542/6689/2736/8289/682/7965/5293/952/9154/7161/5595/5452/4842/4684/9402/923"
"C0027430","Nasal Polyps",432,-0.306928712937458,-1.45668489302812,0.000432785825343443,0.0339461463733021,0.0308665335529635,4738,"tags=31%, list=27%, signal=24%","3569/240/54106/6366/10309/246176/26073/10850/6354/92304/7412/59341/5729/162514/7405/23765/6868/841/857/374/2353/30009/5743/6362/1181/4335/2068/596/4585/282618/2952/11005/930/50616/1233/64689/7015/115399/3620/5594/3596/4615/55036/1634/6494/177/6382/4353/2/6776/6387/25803/7132/1364/6347/9457/84876/3122/8651/6361/4586/6649/3239/51364/3002/5730/27178/6356/2034/3456/284/4313/10673/3082/55065/8671/6550/30814/3578/7421/170482/80332/727897/25897/8626/6892/7515/440915/3371/958/8741/221421/5742/29785/11251/6367/7052/1437/151056/2625/136227/5970/682/7965/5293/11332/26279/643/51548/6560/6352/410/7161/3106/160/4261/3726/50943/72/3581/1956/6890/3383/7043/123872/3135/6891/3727/6794/9402/6773/6597/3965/9021/6772/27190"
"C0276447","Rhinovirus infection",187,-0.365651669480664,-1.60450848321822,0.000442889228015154,0.0344256599938266,0.0313025454376192,5353,"tags=42%, list=30%, signal=30%","820/3824/7040/2588/10446/4843/5724/10058/2475/6355/6754/3654/3665/9636/3569/4854/26073/57506/1536/79792/2520/6648/374/30009/596/282618/64689/5594/3596/4615/128/64221/6347/8651/3609/8013/3683/6356/64135/680/3456/4313/140691/317716/1234/3589/7421/727897/25897/1843/3689/5298/55876/4780/60/91543/5970/7965/4638/6352/339345/10663/3949/10922/5696/8878/5595/9235/3107/3627/94103/84166/1956/3661/3383/9402/5698/4047/54472"
"C1531647","Cerebral ventriculomegaly",345,0.251021569802753,1.41089050613123,0.000479033573978984,0.0369026935383096,0.0335548611547497,2383,"tags=21%, list=13%, signal=19%","9213/1654/8450/83990/80208/22995/64324/100506658/29954/160418/56270/2187/57697/83544/93627/5048/5160/1968/51360/1183/122553/476/27152/25836/4204/27148/55869/57520/9126/84340/4774/23141/2261/137492/80311/153241/9851/6497/9326/7403/8924/25942/163786/57511/7707/2218/1911/10102/22854/6651/6662/5116/23556/57492/133686/92335/79147/57545/404672/6872/23394/3192/25914/79648/4952/1108/26227/701/29072/54768/80232/6812/440193"
"C0685840","Congenital hypoplasia of ovary",42,0.484418220836111,1.90874808650441,0.000496271228658078,0.0378922846093973,0.0344546759868529,2263,"tags=36%, list=13%, signal=31%","80184/79738/123016/84100/51057/55212/585/55717/55636/5781/1848/22954/81848/166379/3953"
"C0426415","Large nose",67,0.422081335345328,1.83244514568142,0.000507594666945562,0.0384169016351431,0.0349316994713322,2419,"tags=36%, list=14%, signal=31%","2186/8450/11154/10735/51132/27152/64327/4841/57465/8504/153241/5932/545/80067/2248/5116/84942/8239/2033/4810/2239/1781/444/3981"
"C1866231","Full cheeks",100,0.365474564969202,1.71211886773924,0.000532504194476249,0.0398258588417796,0.0362128353155922,4145,"tags=44%, list=23%, signal=34%","80184/538/91147/79848/2773/10735/1968/57728/51057/6885/4204/79718/673/23322/9326/178/6651/2248/5116/23556/4893/57545/5332/4952/5723/80232/51322/9895/51259/6334/8675/3845/4853/650/5832/9320/6905/3832/6492/5290/91754/57539/57096/85358"
"C1853242","Midface retrusion",220,0.286026296473532,1.49914747978581,0.000535442701164399,0.0398258588417796,0.0362128353155922,2546,"tags=26%, list=14%, signal=23%","28981/3658/2186/114803/5144/5573/79868/11043/7592/5718/10940/6655/7552/546/23347/84679/1183/22930/6938/4204/79718/57003/23545/673/57520/10128/1349/2261/153241/652/9343/5781/6497/1756/9326/58508/178/84942/8239/4893/55699/116442/83737/23126/1028/10484/2239/3313/2182/701/6654/9949/5295/51322/1741/4036/22866/126792"
"C0042345","Varicosity",177,-0.365336745600732,-1.5980137218615,0.000561911774815683,0.0414373913941001,0.0376781687602455,5391,"tags=42%, list=30%, signal=29%","7077/2734/7040/1674/94241/1188/2703/64840/2641/4854/4256/51764/6571/59341/834/2099/54714/3782/1312/2353/5743/5575/3898/551/93649/29993/2324/5579/6347/89932/92579/5451/1621/10432/2034/4313/796/2911/6863/1805/6559/140679/3690/6855/3689/23336/4852/8076/3371/421/4988/1588/9780/2006/811/27101/29108/79813/43/3726/6899/9469/6239/2740/54567/182/3383/4524/4842/3727/6622/283871/25959/3077"
"C2936862","Bardet-Biedl syndrome 1 (disorder)",20,0.629955366315528,2.04912931849296,0.000570332855555918,0.0417019650655633,0.0379187401646589,878,"tags=40%, list=5%, signal=38%","80184/91147/79738/123016/84100/51057/55212/585"
"C0085281","Addictive Behavior",295,-0.327354375616754,-1.50119100111028,0.000581846339655229,0.0421863043575237,0.0383591399332191,5210,"tags=37%, list=29%, signal=27%","1815/54112/3765/25823/2904/2475/5443/1392/2064/6506/3833/2641/240/4929/56902/1446/2539/10879/9048/6571/2258/6256/9607/55355/2099/1440/1312/5743/79068/596/474/6657/10280/551/2678/409/116443/1565/5594/4615/1020/5335/1869/4211/57794/1394/3664/51540/23114/1136/1621/6356/4985/51083/284/1025/2911/5894/3589/1813/6863/2056/814/1843/925/149111/8682/9132/4852/3090/4988/2294/5725/1588/6869/2693/4780/10533/60/2668/10882/3297/1268/5293/9817/64478/5347/7101/9260/6530/5130/2912/79813/43/2263/3984/5595/6899/25/2740/182/5609/2934/1956/5141/4524/6772/4987/10498"
"C0409974","Lupus Erythematosus",472,-0.298328944188647,-1.42307651631415,0.00059052890350052,0.0424590281616874,0.0386071220858717,5049,"tags=34%, list=29%, signal=25%","2475/407975/6775/3952/1392/3654/2064/23090/49/3665/3569/2537/54106/8932/26073/9825/960/406934/57506/1536/149233/7412/834/2099/406938/7186/6868/841/1043/2353/30009/201161/5743/10318/596/940/930/50616/64689/714/2314/1565/5594/4615/84959/919/177/467/712/4353/3958/7158/6387/1038/215/5579/246778/54/1869/6347/3664/57661/846/11240/6285/6504/914/5971/11151/2313/3683/64135/715/5580/3456/23476/4313/10673/3806/3082/6737/1493/57410/53342/4240/9103/1234/1822/2669/7297/2056/5133/6614/867/3578/11346/7421/3902/814/6625/25897/2672/4790/11006/3689/5624/958/8741/354/5742/60/3603/962/51744/8638/10882/8870/2625/5970/7965/5293/407/811/3805/952/643/5648/201633/862/56996/9970/9622/50615/3949/4320/8720/1788/5777/4261/3726/2833/3107/3627/3563/50943/4068/94103/1956/3383/4524/7043/5989/3727/6622/9402/2220/3965/84337/6772"
"C2673670","Curly eyelashes",15,0.690298499851918,2.04412084035475,0.000598251113514023,0.0426587653504049,0.0387887390084386,2623,"tags=47%, list=15%, signal=40%","10735/25836/55869/9126/10060/4297/6595"
"C0018213","Graves Disease",500,-0.296652052650477,-1.41730400117784,0.000610454406602828,0.043172136230895,0.0392555366040628,5118,"tags=35%, list=29%, signal=26%","9452/1188/117195/2475/5443/6775/5536/9308/6754/252995/3562/7332/9370/3665/4496/3569/54106/1906/8560/9825/1029/5741/3382/406934/7516/1536/149233/7412/84432/2520/2099/406938/7439/4493/4501/23765/2316/6271/779/841/5880/83417/56052/30009/153/4544/596/940/9832/3898/9863/126306/54535/1811/930/50616/3710/8398/942/6528/7253/3596/59352/4791/2208/84159/246778/22806/7350/81793/2524/4340/846/6285/6778/5730/27178/4026/4692/64135/6373/680/50964/3640/117196/4313/10673/6737/2556/1493/9103/1234/124454/1822/285834/2669/6863/5726/4499/5133/25802/6614/10993/7421/353/6490/6559/10148/1791/10278/1628/4790/7515/6752/3689/90102/3111/4494/1588/958/354/80380/2100/60/3603/2775/7052/2625/7832/5293/5979/811/3137/53347/643/6050/637/6352/84636/1068/9260/50615/10663/326/165140/10866/5130/8720/5696/3106/3069/2794/4283/2833/3659/3107/25/3627/50943/54567/4068/4495/259197/1211/6890/3383/4524/4684/3135/6891/6622/5698/3903/3965/9021/27022"
"C0524910","Hepatitis C, Chronic",380,-0.30866347154951,-1.45516943175168,0.000640284511866106,0.0449136160030956,0.0408390283862909,5113,"tags=34%, list=29%, signal=24%","3441/4843/26290/2475/5443/6355/6775/3952/9370/3665/9636/3569/51428/6366/26073/3113/1029/10133/57506/2030/8503/2099/406938/6648/2353/30009/975/5743/6362/79581/596/7433/282618/1236/2022/3574/50616/3620/2678/1565/5594/5364/919/4353/3001/6776/6387/7132/81502/30835/6347/3804/9153/8651/1238/5451/3002/27178/2271/6580/1395/1017/64135/6373/5709/3456/4313/3082/1374/1493/9616/1234/1717/7726/2669/2056/11278/7421/3133/7454/25897/4790/7515/164656/3430/3371/571/4780/4599/91543/1437/1268/7965/8639/3601/952/643/91653/6352/50615/5441/3949/10866/2806/5696/3106/1240/4283/2833/3659/3107/3627/50943/7867/4939/1956/6890/4524/4684/949/6891/9402/6609/3965/9021/6772/3077/10068"
"C0021345","Infectious Mononucleosis",52,-0.500161951094022,-1.82285484444047,0.000652717959419875,0.0449991080425221,0.0409167645415071,4087,"tags=40%, list=23%, signal=31%","23568/596/940/930/3813/51750/7809/1017/973/2669/354/3603/6367/51744/2668/9260/3106/50943/4068/4684/5698"
"C0155877","Allergic asthma",331,-0.32036506012458,-1.48810290386516,0.000649934936320104,0.0449991080425221,0.0409167645415071,5355,"tags=38%, list=30%, signal=27%","51398/820/27159/7040/28514/3593/3269/939/6424/5724/2475/3952/3562/27040/3665/3569/240/27181/54106/1906/8288/26073/3113/9825/161882/6354/59341/5729/8605/23765/5713/374/11040/30009/6362/596/940/282618/1236/2952/11005/50616/1233/3620/942/6375/5594/4792/3596/2206/1056/920/177/64919/4353/3568/3958/246778/7071/6347/2829/6361/84639/4586/6649/6778/5730/1535/27178/6356/9141/10998/1493/796/53342/1234/5133/27240/3578/7421/80332/3902/25897/8626/4790/7057/5829/10085/55876/313/5321/1237/80380/11251/4881/3603/10392/2775/2006/9723/1437/151056/2625/9294/7965/5293/6352/5347/1068/3106/6915/9235/3659/3563/50943/182/94103/3581/6890/5141/266629/3691/5069/6622/9402/6609/83666"
"C0011615","Dermatitis, Atopic",661,-0.28250141201045,-1.37481515073439,0.000657149700203731,0.0449991080425221,0.0409167645415071,4547,"tags=31%, list=26%, signal=24%","10850/9048/5741/9927/1382/338322/6354/149233/7412/11343/834/23581/5729/2099/406938/162514/7405/6271/6868/2217/841/151887/3718/5713/2353/30009/5743/6362/10318/596/940/9159/2205/2952/11005/3574/50616/1292/1233/64689/137075/84659/2922/2532/9341/660/3620/23523/942/4914/10581/1565/5594/4792/149018/3596/4615/2206/2324/10383/84959/64919/4353/2208/6776/7132/1364/6347/80308/1394/84876/22806/8651/6361/3702/6285/6649/6778/9242/5730/51750/5971/27178/57498/79924/6356/242/973/64135/23646/2034/8764/5478/79603/1757/3806/1493/796/55065/1823/1234/8292/2669/79152/7297/6863/1365/30814/3578/7535/7421/51422/10148/80332/5913/5017/25897/1843/8626/4185/3767/4790/4017/9415/4852/25970/3371/4988/27352/3111/1237/6869/958/79168/8741/571/4780/404203/11251/4155/3603/962/10392/6367/2736/10882/1437/151056/2625/5970/7965/3601/27036/53347/27163/7293/374897/3594/6352/460/3560/4593/1068/8784/9260/50615/23274/79092/5777/54922/3106/6915/3726/4283/9235/2833/3107/10999/9469/3627/50943/29123/7434/5226/64377/1593/4939/3581/1956/6890/101927774/5141/3383/4524/4842/6891/3727/9402/6609/9021/6772/5664/2103/27190/6929"
"C0242350","Erectile dysfunction",232,-0.351287078539111,-1.57662972633029,0.000701961845917012,0.0476891874533226,0.0433627984883505,5353,"tags=39%, list=30%, signal=28%","820/406988/7040/1815/4843/5724/6462/5443/3952/84539/894/9370/9049/3569/23659/1906/834/406938/2316/8991/6271/3985/596/83550/598/54535/2022/7015/93649/3394/116443/4615/6524/177/23564/6382/2688/6387/215/246778/5176/8822/8824/51540/9242/57217/2260/26952/284/5879/951/1813/2056/8913/8626/8682/26012/51684/23576/255738/1588/958/354/4780/4881/60/4155/8654/22877/9294/3611/1268/5293/117581/5130/8720/6598/43/3984/27123/55902/2833/1072/4524/4842/57104/3778/29116/5698/6714/3077"
"C1842876","Depressed nasal ridge",110,0.354139700890086,1.7053772615062,0.000708160389234088,0.0477344362368102,0.0434039422776452,2232,"tags=28%, list=13%, signal=25%","80184/196528/5144/91147/5573/64324/79848/5193/546/6235/9702/51057/64327/2261/5781/6497/6601/23322/6662/6229/6155/57492/6232/57545/6605/8516/3313/26227/701/29072/6218"
"C1849075","Relative macrocephaly",44,0.471996532978821,1.87494693927361,0.000717901034788509,0.0479588755938149,0.0436080203743873,1977,"tags=34%, list=11%, signal=30%","9321/28981/8450/79718/7703/57231/673/4841/153241/6651/57492/23394/11128/83737/1028"
"C0151517","Complete atrioventricular block",342,-0.318169611329348,-1.47958117097762,0.000722607073156692,0.0479588755938149,0.0436080203743873,5860,"tags=41%, list=33%, signal=28%","79143/3663/3119/3455/1482/3428/29851/116519/361/611/373156/1523/3108/148022/3565/9771/5368/7273/51738/11035/2702/100506866/7040/1674/1036/2137/57447/3577/6775/10021/7332/9370/3665/10875/3569/54106/393/8932/3113/1029/57506/1536/149233/834/2099/406938/11274/6868/23452/30009/596/940/23551/10919/50616/7015/942/2678/171558/4118/610/3958/6387/7132/64221/3206/3804/8651/23671/3239/3002/6546/23210/6356/11093/64135/2034/3784/3456/10673/3806/6737/140691/1822/60489/2669/2056/4499/55275/9437/5133/6614/7421/3133/10148/151306/6892/3299/25970/1237/958/55349/51744/1268/811/3137/643/79109/6352/3802/50615/5130/1788/1154/5300/3106/23174/3360/4261/6736/4283/9235/2833/3107/3627/50943/4924/4495/5609/2934/6890/4684/3135/6891/9096/5698/2220/3965/6772/4987"
