"HALLMARK_TGF_BETA_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING","KEGG_ECM_RECEPTOR_INTERACTION","KEGG_TGF_BETA_SIGNALING_PATHWAY","KEGG_PATHWAYS_IN_CANCER","HALLMARK_MYC_TARGETS_V2","KEGG_COLORECTAL_CANCER","location_distal"
0.863124365093488,0.345555477812306,0.380514240525281,-0.89875301267688,-0.288789507428439,-0.306375346471564,0.272973436971917,0.621736164156824
0.808850785168212,0.591004057729094,0.759277485026342,-0.517220033683406,-1.16909365821364,-0.648237209827901,0.553160194370623,1.02138280753992
0.260165936932371,0.401013634350585,0.588578336218474,-0.57039458852187,-0.720572395248774,-0.505476619313285,0.31985642666763,0.768291825601884
0.817233890181812,0.537004119299373,0.599130142086032,-1.16627505266805,-0.405198762007204,-0.528174504582265,0.400343052836611,1.44036535544623
0.598025294033096,0.630866965375062,0.328314122008391,-1.11416721381215,-0.0371258146539337,-0.719176235568155,0.392332283864056,0.982549567736315
0.545993735632405,0.234224290199028,0.697588558551622,-0.756462172441279,-0.600573259227879,-0.615714736061994,0.457571677106955,0.54467197080916
0.568107748265301,0.570599229250716,0.313646546912388,-0.473764834817081,-0.376370042628576,-0.295482070866271,0.269675639687049,0.297066947644663
0.642937794689721,0.206565215347738,0.111392310906185,-0.507991449257844,-0.623217006170818,-0.184857777287615,0.444402922736696,0.714620836924732
1.07379831345678,0.30898030872149,0.407079791757331,-0.573491274829777,-0.904372026889214,-0.0887105174429845,0.266374841488304,0.768357292164115
0.539639352222223,0.517943838172158,0.593897129491999,-0.689689668655519,-0.663403950874009,-0.354912561629064,0.219795891978039,0.227944203003274
0.345841981048434,0.234971261172889,0.81208922989908,-0.578814488515424,-0.578626951817049,-0.374750580599227,0.345126038024413,0.425872256912604
0.446959835279767,0.423758756910939,0.568129754643423,-0.403923905181392,-0.549557191250195,-0.452828574466401,0.429629614268852,0.397299123250662
1.30330308791422,0.525383782069832,0.73006976704227,-1.1240292767341,-0.824861154825697,-0.237514772806212,0.435561115043723,0.758993205445686
0.364463524977971,0.656724881921097,0.431432433583432,0.175290035703816,-0.603814393680561,-0.267536908430945,0.170435122896361,0.37567771205118
0.617180766889113,0.410653153048738,0.523882788419751,-0.604071122874202,-0.537267067519546,-0.491665094871245,0.539583886924368,0.928399704240847
0.510650416401636,0.602458108386294,0.885861184392807,-0.919201641148887,-0.930544455363881,-0.700359846181387,0.589637325386866,0.94136610102267
