"gene_symbol","logfc_GSE104645","pval_GSE104645","dir_GSE104645","logfc_GSE28702","pval_GSE28702","dir_GSE28702","logfc_GSE72970","pval_GSE72970","dir_GSE72970","logfc_GSE69657","pval_GSE69657","dir_GSE69657","logfc_GSE39582","pval_GSE39582","dir_GSE39582","n_cohorts","n_up","n_down","direction_consensus","consensus_frac","stouffer_z","stouffer_p","stouffer_fdr","mean_logfc"
"KLHL11",-0.243529952247031,0.201570666682049,"down",0.221691769124034,0.01991843665177,"up",-0.0502566483196509,0.472240687815844,"down",0.265265432801655,0.0982641957684456,"up",0.0362632927279099,0.42041124967329,"up",5,3,2,"up",0.6,0.838118416661927,0.401964200538042,0.860102398687091,0.0458867788173834
"LOC152225",NA,NA,NA,-0.0864818369147546,0.254841447081802,"down",0.0741762790902953,0.0472809867071567,"up",0.0513271496899053,0.78694789798111,"up",-0.06873965743187,0.0119364726004918,"down",4,2,2,"tie",0.5,-0.837972378468315,0.402046216738186,0.860102398687091,-0.007429516391606
"SHOX2",0.212084114921041,0.217088999414225,"up",-0.138558818189375,0.132000751390387,"down",0.0320214402924356,0.475267091455123,"up",-0.0394288962992658,0.478742805476706,"down",-0.0765660870158341,0.0793817713761507,"down",5,2,3,"down",0.6,-0.837932187133665,0.402068790269738,0.860102398687091,-0.00208964925819966
"CFHR2",0.0426282633282281,0.827329066704639,"up",0.705576180466997,0.00709991686447498,"up",0.0187463070292462,0.90970489478785,"up",-0.0481715582915191,0.515945893148024,"down",-0.0403556022492553,0.66457103846173,"down",5,3,2,"up",0.6,0.83792357228183,0.402073628914883,0.860102398687091,0.135684718056739
"BCL2L14",-0.105641729200481,0.581777452063599,"down",-0.155549571014127,0.230726807903607,"down",0.0552470721003836,0.314039999006596,"up",0.904024089914196,0.0182920063766388,"up",-0.324614120652797,0.0395709003087019,"down",5,2,3,"down",0.6,-0.837884881768354,0.402095360382716,0.860102398687091,0.0746931482294349
"LINC01526",NA,NA,NA,-0.0822084189607513,0.624293771240786,"down",-0.0095251319190903,0.839439529206854,"down",-0.0262433966716325,0.764670698295633,"down",-0.0279489297436562,0.406252952707673,"down",4,0,4,"down",1,-0.837768008631509,0.402161009300573,0.860163246627063,-0.0364814693237826
"PBX2",-0.142319190020577,0.403671302539978,"down",-0.0889831725057314,0.225499207717115,"down",0.104721537926272,0.181646411058918,"up",0.252762294682913,0.106753498901723,"up",0.0918051497019599,0.235236138543361,"up",5,3,2,"up",0.6,0.837605463822415,0.402252323182646,0.860178852519544,0.0435973239569673
"PADI3",0.0306225894251744,0.908385981061128,"up",-0.1431011579937,0.252868838683716,"down",0.206543727891246,0.145105245886788,"up",0.0817939633374749,0.171696390010841,"up",0.026821428371065,0.726953308870026,"up",5,4,1,"up",0.8,0.83757105806595,0.402271653128447,0.860178852519544,0.0405361102062521
"BTN2A2",-0.316604320115988,0.0780579502663024,"down",0.0928323783745405,0.288994600226308,"up",0.090919646627573,0.0239664122823894,"up",-0.1292449855348,0.132623186163269,"down",-0.135957090869287,0.0362334245235763,"down",5,2,3,"down",0.6,-0.837507544171322,0.402307338159473,0.860178852519544,-0.0796108743035923
"APLN",0.253901669529962,0.171490061440446,"up",-0.292719173484792,0.0469205618873372,"down",0.219530971595218,0.0447469099782985,"up",-0.103977407620838,0.317999090005693,"down",0.027118289006606,0.657757428791067,"up",5,3,2,"up",0.6,0.83746242533264,0.402332689154122,0.860178852519544,0.0207708698052312
"TEX37",0.0805446474557444,0.689723327364172,"up",-0.0654676207204108,0.396009155865766,"down",0.0169243618516782,0.751384001726962,"up",-0.0993053833824341,0.103736066974509,"down",-0.0370010805187433,0.429917694005142,"down",5,2,3,"down",0.6,-0.837204741377972,0.402477492810915,0.860178852519544,-0.0208610150628331
"CSNK1E",-0.0715243015909142,0.776395174101154,"down",-0.283103684674125,0.0141951833787509,"down",0.0974932404847418,0.109198527659169,"up",-0.0405496703367531,0.747435199980998,"down",-0.0456995948084041,0.4491223442434,"down",5,1,4,"down",0.8,-0.837179753539089,0.402491536210144,0.860178852519544,-0.0686768021850909
"LINC00343",NA,NA,NA,-0.174979093212666,0.158675066828672,"down",-0.0185859954454507,0.688418652418766,"down",-0.0684635024381361,0.431203885746185,"down",0.00603783787452157,0.836648608883437,"up",4,1,3,"down",0.75,-0.837074469959988,0.402550709793169,0.860178852519544,-0.0639976883054328
"HILS1",0.106577688641081,0.608688665082377,"up",0.0121137552967088,0.905151336834035,"up",-0.0590941847836424,0.495366084072482,"down",-0.0147915524530636,0.895035409894643,"down",-0.0684790472245601,0.179481854697778,"down",5,2,3,"down",0.6,-0.837070280003535,0.402553064824209,0.860178852519544,-0.00473466810469526
"OLIG3",0.24032738624043,0.245075268765137,"up",-0.0953315140077083,0.468673566039858,"down",-0.0160950264318849,0.719302614320764,"down",-0.000656402784196694,0.994166028038727,"down",-0.0455130044657218,0.106179667105467,"down",5,1,4,"down",0.8,-0.83705075189371,0.402564041014971,0.860178852519544,0.0165462877101837
"MYL5",-0.0463767189248513,0.815843737145887,"down",0.0768406230722929,0.522444405166023,"up",0.0118091852049846,0.88729169365557,"up",-0.0667010858637177,0.556306714896077,"down",-0.155567746673662,0.106285809882278,"down",5,2,3,"down",0.6,-0.837021044008722,0.402580739309638,0.860178852519544,-0.0359991486369907
"FAM208A",-0.0907720612621905,0.755437712072138,"down",0.212343634856048,0.064684966481742,"up",-0.17406873199486,0.0908681032991905,"down",0.118582667917438,0.179647072807679,"up",-0.062433520405141,0.100773603265523,"down",5,2,3,"down",0.6,-0.836972232083555,0.402608176560552,0.860178852519544,0.000730397822258901
"LOC400620",0.0969222280500332,0.611719499289283,"up",-0.185656047756798,0.286922794445535,"down",-0.0418640088869132,0.210562912028441,"down",0.144600637022513,0.156578840869202,"up",-0.020650515441416,0.507535670311522,"down",5,2,3,"down",0.6,-0.836928971228417,0.402632494484276,0.860178852519544,-0.0013295414025162
"LINC01616",NA,NA,NA,-0.468512655207854,0.00888886783613271,"down",0.0206269900525243,0.600743104585973,"up",-0.0273855530500162,0.770601462010402,"down",0.00142128683261621,0.960675441907812,"up",4,2,2,"tie",0.5,-0.836894362742875,0.402651949345574,0.860178852519544,-0.118462482843182
"MCM5",0.177523582858863,0.263000440505949,"up",-0.246427470569448,0.0552097998933686,"down",0.172320050270883,0.0736795611941452,"up",-0.098637490610485,0.555340906310045,"down",-0.226282190367349,0.0187970912382936,"down",5,2,3,"down",0.6,-0.836736510312872,0.4027406918723,0.860231200655506,-0.0443007036835072
"GFRA3",0.0686050628173273,0.654372213270522,"up",-0.209006323359675,0.0695274670143464,"down",0.0783116795388205,0.158311688266321,"up",-0.477031017989145,0.0364586375039769,"down",-0.0468569635360721,0.371493089413237,"down",5,2,3,"down",0.6,-0.836654141875613,0.402787002961199,0.860231200655506,-0.117195512505749
"SGO1",0.130631584368912,0.455564584447649,"up",-0.545240302354013,0.0280370093772611,"down",0.0228609644164838,0.748715086337143,"up",0.0364426088613274,0.837565367153654,"up",-0.0523386929595776,0.36600675090917,"down",5,3,2,"up",0.6,-0.836652243208302,0.402788070511505,0.860231200655506,-0.0815287675333735
"APOA5",0.111053901172058,0.554925781974563,"up",-0.09655449037641,0.364302583039191,"down",-0.0442467360787447,0.594251036766685,"down",-0.0772205692801739,0.473007839243893,"down",-0.0331909492729844,0.578489546723101,"down",5,1,4,"down",0.8,-0.836562698884861,0.402838419893938,0.860259269083564,-0.028031768767251
"PEBP1",0.318877203100021,0.325879647986826,"up",-0.121412164557162,0.187767453785462,"down",0.0331690950621377,0.698661466748984,"up",0.0486987315318502,0.740420291131274,"up",-0.147695672198871,0.0662082748134991,"down",5,3,2,"up",0.6,-0.836138766274834,0.403076841813431,0.860688923122307,0.0263274385875952
"SNORA71B",NA,NA,NA,-0.0812139264295728,0.338919885132798,"down",-0.0146025045495926,0.871860464959845,"down",0.108468910552875,0.243822808903819,"up",-0.0622434619667703,0.24686772658908,"down",4,1,3,"down",0.75,-0.836039764608095,0.403132533044499,0.860728349480271,-0.0123977455982652
"UNC45A",0.0251055372405373,0.867201801291971,"up",-0.0413109688278599,0.668710795837969,"down",-0.0174694667750073,0.815855308463371,"down",-0.343640307837058,0.255613244829652,"down",-0.034196084612101,0.531652754306285,"down",5,1,4,"down",0.8,-0.835892049457253,0.403215635554915,0.860826288981088,-0.0823022581622978
"CDCA7",-0.0663161179659197,0.68624004126533,"down",-0.309771308656511,0.0718523487507386,"down",-0.0585401983852801,0.741745594855962,"down",0.420402944574524,0.00894427484866414,"up",-0.119344619046291,0.486968399286308,"down",5,1,4,"down",0.8,-0.835705609408707,0.403320538809148,0.860833999489503,-0.0267138598958956
"HIBCH",-0.0635270700749165,0.663988025199628,"down",-0.0232360705375894,0.830310562817431,"down",-0.0721488736635553,0.409999943012417,"down",0.194305673390472,0.427505664445094,"up",-0.0669525777984259,0.555607095413618,"down",5,1,4,"down",0.8,-0.835694455998286,0.403326814958887,0.860833999489503,-0.00631178373680302
"HUNK",-0.330841080209807,0.0923322186530484,"down",-0.116676364657146,0.304709995321508,"down",-0.221052941444991,0.240329522425362,"down",0.0870524736248491,0.175851411759441,"up",0.221116829549412,0.275730505207481,"up",5,2,3,"down",0.6,-0.835678506211752,0.403335790185161,0.860833999489503,-0.0720802166275366
"MME",-0.137601374012151,0.526219440188175,"down",0.081890976265478,0.828446531426502,"up",0.164226661437994,0.315166717754358,"up",-0.47599021932264,0.296046732889252,"down",0.358660921601979,0.154217638155589,"up",5,3,2,"up",0.6,0.835614899943867,0.403371583744063,0.860833999489503,-0.00176260680586801
"ATP5J",0.319392485798273,0.272667370059799,"up",-0.0125743853779515,0.886741513884685,"down",-0.124302627019185,0.0181101277997988,"down",-0.0075597887558847,0.935780916092776,"down",-0.0115966528287511,0.842406743815416,"down",5,1,4,"down",0.8,-0.835478331829873,0.403448442013357,0.860833999489503,0.0326718063633001
"LOC729970",-0.0860631062944333,0.720814664172705,"down",-0.176481378939,0.191113102987764,"down",-0.0534362331366639,0.548967471932244,"down",-0.141696215578476,0.352505189981304,"down",0.0514611226000594,0.505126422602537,"up",5,1,4,"down",0.8,-0.835418802812153,0.403481946701695,0.860833999489503,-0.0812431622697028
"TIGAR",-0.0633032260643019,0.670792603031934,"down",-0.581575321722268,0.00949500706000593,"down",0.0731729439962642,0.52714738995639,"up",0.0816731455546823,0.721313230259022,"up",0.00185142679321187,0.986643376644647,"up",5,3,2,"up",0.6,-0.835332077749232,0.403530761109077,0.860833999489503,-0.0976362062884823
"ADPRHL2",0.0894610366306915,0.397334466837793,"up",-0.107415823391916,0.177838732548642,"down",0.00456217508967782,0.951168728168654,"up",-0.220356857807085,0.142683172672167,"down",-0.0463997660460195,0.516304043060604,"down",5,2,3,"down",0.6,-0.835293380504551,0.403552543532297,0.860833999489503,-0.0560298471049302
"AP3B1",-0.177843247682442,0.391474887615379,"down",0.0906862175671422,0.380298955601398,"up",-0.0233418910730254,0.76990285743842,"down",0.158371986997292,0.307607949281459,"up",-0.0861429392480433,0.11558058598399,"down",5,2,3,"down",0.6,-0.83529020249304,0.403554332445254,0.860833999489503,-0.0076539746878153
"CFDP1",0.0417493746936774,0.807210892428412,"up",-0.14182753740156,0.162979260966647,"down",-0.207266820015362,0.137896879883167,"down",0.168275628073016,0.301672313161506,"up",0.01397845878509,0.873149442494445,"up",5,3,2,"up",0.6,-0.83522030741619,0.403593677810782,0.860838507810248,-0.0250181791730277
"GRM3",-0.051060416458677,0.766336877517637,"down",0.143572832983019,0.351928659159371,"up",-0.0605691732662321,0.313530315329147,"down",-0.0476725140259675,0.486685067684163,"down",-0.0292252716038115,0.471426744729865,"down",5,1,4,"down",0.8,-0.835132864485158,0.403642904455991,0.860864089468404,-0.00899090847433382
"DDX23",-0.133477230448401,0.579363647380024,"down",0.0296613969566624,0.682672486334873,"up",0.123794965236886,0.053453667620276,"up",0.0789606259409387,0.450174801699591,"up",-0.0172880603151918,0.722848370663822,"down",5,3,2,"up",0.6,0.835037739027995,0.403696460118765,0.860898898211213,0.0163303394741789
"SLC6A3",0.173649004538393,0.339798232571386,"up",0.0243106627279004,0.781138049718656,"up",0.0211168855168128,0.676775583200341,"up",0.0862053796234179,0.307120897418467,"up",-0.0123323362674214,0.755485677466069,"down",5,4,1,"up",0.8,0.834796326633897,0.403832394471768,0.86098520204859,0.0585899192278205
"CDC14C",-0.177627075758192,0.286149600750894,"down",-0.223590910241422,0.163796584507355,"down",0.0314031135625133,0.277669459613177,"up",0.0345087847955949,0.812712966792126,"up",-0.0126613431644666,0.51748555256119,"down",5,2,3,"down",0.6,-0.834795982808962,0.403832588092054,0.86098520204859,-0.0695934861611945
"PIK3AP1",0.255750250784888,0.139539224950368,"up",-0.0456209621541834,0.808173608189514,"down",0.0840071265541094,0.564759257286938,"up",-0.337899011241747,0.162401980482602,"down",-0.311704905521383,0.0149047233811144,"down",5,2,3,"down",0.6,-0.834751096958877,0.403857865418806,0.86098520204859,-0.0710935003156632
"LTB",0.0665437874929532,0.681998800943455,"up",-0.136169901125245,0.261996936718526,"down",-0.0541284726500998,0.664193843817292,"down",0.0749356508318157,0.394870047538849,"up",-0.0970520245385596,0.314291678231228,"down",5,2,3,"down",0.6,-0.834701347062156,0.403885883024913,0.86098520204859,-0.0291741919978271
"UQCRB",0.355793121635752,0.239950465956133,"up",0.229508121311687,0.150936946386117,"up",-0.138742597468301,0.0427627945700387,"down",0.0386962688424133,0.857288399688293,"up",0.0900874086221999,0.244041911828887,"up",5,4,1,"up",0.8,0.834480599491561,0.404010215277001,0.861091466556463,0.11506846458875
"KTN1-AS1",0.348303619484198,0.075127244850389,"up",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"up",1,0.834451735463265,0.404026474135184,0.861091466556463,0.348303619484198
"FEM1A",-0.0356796722502867,0.875969997411234,"down",-0.0810188472406757,0.319019149355628,"down",0.0505931289725136,0.467549766923908,"up",0.114017717339889,0.22844487009021,"up",-0.0997281881969353,0.0741710605998794,"down",5,2,3,"down",0.6,-0.834414480854341,0.404047459913977,0.861091466556463,-0.010363172275099
"PTK6",0.259776360048448,0.149987460319331,"up",-0.258918109173249,0.11996028586454,"down",-0.166981563109354,0.117621165302551,"down",0.508056921227824,0.270009910375228,"up",-0.0706495134397394,0.498496476460616,"down",5,2,3,"down",0.6,-0.834303638692409,0.404109901928076,0.861145165205442,0.0542568191107859
"CLCA1",0.0290311189103709,0.91229970972135,"up",0.141012465313221,0.819724983239828,"up",-0.426323443621621,0.417842406272698,"down",0.474899171887955,0.544218866620867,"up",-0.700192828918927,0.198696602201757,"down",5,3,2,"up",0.6,-0.834195822712889,0.404170644707694,0.861195233276803,-0.0963147032858002
"LOC105373738",NA,NA,NA,0.092417783744644,0.400569702031439,"up",0.0142954193240511,0.844150376925896,"up",0.0573726819149939,0.39516638647933,"up",0.0158405805536925,0.730808147607425,"up",4,4,0,"up",1,0.834109860620887,0.404219079072286,0.861200608498244,0.0449816163843454
"DNAJA4",-0.262230689430751,0.229693944536962,"down",-0.0935621960930577,0.270160475950067,"down",0.216200523722827,0.0718062521012792,"up",0.266965314121884,0.134103132950881,"up",-0.205758896862124,0.057279639573446,"down",5,2,3,"down",0.6,-0.833993711613036,0.404284527428274,0.861200608498244,-0.0156771889082443
"EIF4A3",-0.164269962833604,0.397125372517131,"down",0.0368092716970223,0.655884144223546,"up",0.110737400795598,0.0547069161206558,"up",0.116661062510874,0.399508494256827,"up",-0.0104856238959105,0.866068310501539,"down",5,3,2,"up",0.6,0.833936690409077,0.404316660406667,0.861200608498244,0.017890429654796
"NUP188",-0.251582229362532,0.147276138338933,"down",-0.126702550967547,0.181079674869779,"down",0.085498292936081,0.195181714320636,"up",0.0756530411761525,0.295139683681104,"up",-0.04412720553992,0.370205545410091,"down",5,2,3,"down",0.6,-0.833926935747718,0.404322157573134,0.861200608498244,-0.0522521303515531
"LOC101929964",NA,NA,NA,-0.451773841885519,0.0206164712289258,"down",-0.130560029307674,0.0183765105564587,"down",0.220116902996216,0.00627529996449392,"up",0.0664980975057698,0.292692507520889,"up",4,2,2,"tie",0.5,-0.833748135051042,0.404422927290582,0.861294623498689,-0.0739297176728018
"LOC101928173",NA,NA,NA,0.0154033402111167,0.869230284136414,"up",-0.118028375391304,0.198468997407512,"down",-0.436246346608898,0.0561915745368724,"down",0.0275583676449308,0.732516721071373,"up",4,2,2,"tie",0.5,-0.833716426128232,0.404440799590211,0.861294623498689,-0.127828253536039
"LOC146880",0.359725929364555,0.322598121361362,"up",0.0254438909419859,0.806050308869921,"up",-0.0629920644536505,0.51912995707555,"down",0.0531566873264139,0.410019478637117,"up",-0.154927705506033,0.0236211087286828,"down",5,3,2,"up",0.6,-0.833580483479325,0.404517427155455,0.861378470552706,0.0440813475346543
"MYOZ1",0.0958439562188878,0.546622631329065,"up",0.0573302694260446,0.653733613481435,"up",-0.00202477711488457,0.979912197626669,"down",0.0669058241749369,0.256647047416447,"up",0.00885553846957507,0.847109259096825,"up",5,4,1,"up",0.8,0.833501947847141,0.404561699738969,0.861393411885505,0.045382162234912
"CCR3",-0.163896434407849,0.457988621555832,"down",0.116712390986394,0.550944870515618,"up",0.00105545113140235,0.992154352171649,"up",-0.169594682173245,0.172277155957257,"down",-0.0456005197963628,0.478812097397402,"down",5,2,3,"down",0.6,-0.833308258102851,0.404670900085503,0.861456519989631,-0.0522647588519321
"C8orf4",-0.260150145349691,0.128556259440248,"down",0.277553200553724,0.220649412485965,"up",0.0966185286080443,0.597007568016606,"up",-0.446716203775686,0.17556669249101,"down",0.366321438680072,0.0471448801832013,"up",5,3,2,"up",0.6,0.833259955854409,0.404698135157572,0.861456519989631,0.00672536374329266
"TOP3B",0.0292057775918217,0.862615771782333,"up",-0.166454334151125,0.0940847993901602,"down",0.118627780429418,0.0515170795335966,"up",-0.0521037264448528,0.366299904832545,"down",-0.11198467121341,0.0828397499087637,"down",5,2,3,"down",0.6,-0.833243446419143,0.4047074442025,0.861456519989631,-0.0365418347576296
"CLUH",0.205891915006141,0.32785738262348,"up",-0.072400719418272,0.535896637767987,"down",-0.0259304653997911,0.771154549636404,"down",-0.0832186022817343,0.499764346555144,"down",-0.094397653769678,0.191800518209382,"down",5,1,4,"down",0.8,-0.833185048610862,0.404740373541255,0.861456519989631,-0.0140111051726669
"PTGER2",-0.135271948233446,0.579795513260056,"down",0.0456227460135551,0.862607148444894,"up",0.016564433610767,0.91462097711853,"up",-0.195158391148123,0.363083079188396,"down",-0.144446149025611,0.399483925448332,"down",5,2,3,"down",0.6,-0.833054238927027,0.404814140280955,0.861461719907125,-0.0825378617565716
"NUP205",-0.27811814942129,0.293876842039165,"down",0.120543851985165,0.264871166279217,"up",0.156278464592213,0.0760551340008008,"up",0.276674621493516,0.148601005317404,"up",-0.0341610659535226,0.54351064693185,"down",5,3,2,"up",0.6,0.833048575299147,0.404817334319057,0.861461719907125,0.0482435445392163
"PSMC3",0.217048608399549,0.356465837917449,"up",-0.126375577270525,0.334328042932025,"down",0.038407393765701,0.655711245628824,"up",-0.11224165056107,0.392609668411292,"down",-0.124316515826857,0.115287509216787,"down",5,2,3,"down",0.6,-0.832722173097224,0.405001436326427,0.861653912233468,-0.0214955482986404
"PUF60",0.143492350957373,0.490522013884734,"up",-0.217009424679745,0.0763841042519446,"down",-0.0833021065952938,0.36793394239507,"down",0.0240336793085209,0.92589434557922,"up",-0.00374397789634008,0.965905916676195,"down",5,2,3,"down",0.6,-0.832708902640482,0.405008922376742,0.861653912233468,-0.027305895781097
"CRHBP",0.0568865339837092,0.771444927001842,"up",0.213853802822104,0.322201348305425,"up",0.0470112597852409,0.312046418848656,"up",0.0615804001148113,0.474847744275557,"up",-0.028041761091535,0.511864021299602,"down",5,4,1,"up",0.8,0.832674710631244,0.405028210948694,0.861653912233468,0.0702580471228661
"NFKBIA",-0.0776728614416218,0.777005141737309,"down",-0.231761271549166,0.00837737892963083,"down",0.0335335377898537,0.517969568301413,"up",-0.122211207379995,0.500976785966005,"down",0.0396875436720275,0.71707566032339,"up",5,2,3,"down",0.6,-0.832608124958829,0.405065775176428,0.861653912233468,-0.0716848517817803
"SLED1",0.439537863277041,0.0758886007814473,"up",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"up",1,0.832280617818741,0.405250568251673,0.861653912233468,0.439537863277041
"RTFDC1",0.261090177808954,0.220414459313946,"up",0.0510949352533579,0.585209125919177,"up",-0.146278272288102,0.0448497840421941,"down",0.0485696474218073,0.399649150103112,"up",-0.0874884374307553,0.135039424525584,"down",5,3,2,"up",0.6,-0.832130767293978,0.405335136914766,0.861653912233468,0.0253976101530524
"ANKRD34A",0.167985953813691,0.62301834737281,"up",-0.129489726511768,0.180021621152078,"down",0.0391702981899136,0.502462696827377,"up",0.0912857091408052,0.209406487470462,"up",0.0389491761956562,0.368703804098091,"up",5,4,1,"up",0.8,0.832125352970275,0.405338192704525,0.861653912233468,0.0415802821656596
"RASSF8-AS1",0.0839613082023813,0.726989261393091,"up",0.215620801130569,0.24900199953234,"up",-0.0415845625201705,0.698142143132064,"down",-0.597847958464229,0.0258679080810625,"down",0.119333141179117,0.0982374830881995,"up",5,3,2,"up",0.6,0.8321109117214,0.405346343267252,0.861653912233468,-0.0441034540944664
"LINC00680",-0.330569693404788,0.0759563737776491,"down",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,"down",1,-0.832088216074201,0.405359152765649,0.861653912233468,-0.330569693404788
"CSNK2A2",-0.0908459748231939,0.478879981419866,"down",-0.125680911949935,0.25866511427056,"down",-0.0268982564808492,0.753940077625482,"down",0.179099568439867,0.274972754413771,"up",-0.0207206104739038,0.782557626972016,"down",5,1,4,"down",0.8,-0.832026931497289,0.405393743192231,0.861653912233468,-0.017009237057603
"ZCCHC24",0.0472364684454149,0.746930804570634,"up",-0.269342603027484,0.1934578821989,"down",-0.09104516642768,0.531612414917157,"down",-0.882620940426228,0.00333867831286431,"down",0.172307106238485,0.325364592299309,"up",5,2,3,"down",0.6,-0.831971239124204,0.405425178779933,0.861653912233468,-0.204693027039498
"NOP2",0.0560112297464436,0.559778797976201,"up",-0.244207307095979,0.0173282927494982,"down",0.0286188702380784,0.757511307757158,"up",0.393693766880932,0.158741681334595,"up",-0.101882869409704,0.25630627779018,"down",5,3,2,"up",0.6,-0.831904232179671,0.405463002813645,0.861653912233468,0.0264467380719542
"LOC101929384",0.170304956588008,0.335295309552269,"up",0.0556519413711351,0.788740306313093,"up",-0.0412711294777796,0.462924328123505,"down",0.0439419802933529,0.728022065518894,"up",-0.0852792236114841,0.0484293653601124,"down",5,3,2,"up",0.6,-0.831881760532455,0.405475688065653,0.861653912233468,0.0286697050326465
"SLC6A8",0.0769218428927839,0.674262694713945,"up",0.127081573446754,0.678231056227574,"up",0.389918508599826,0.0383720137122531,"up",-0.256391034800746,0.474879834655645,"down",-0.12346205895157,0.505102944749014,"down",5,3,2,"up",0.6,0.831824937135357,0.405507765949373,0.861653912233468,0.0428137662374096
"TSKS",0.0741774848689015,0.655394428079436,"up",-0.188779172343607,0.258614212677876,"down",-0.120512642339846,0.116920184086412,"down",0.0607583279308996,0.52291311736352,"up",0.00229726549945329,0.959580489112724,"up",5,3,2,"up",0.6,-0.831800168296033,0.405521748902727,0.861653912233468,-0.0344117472768397
"FMO5",-0.42772188156004,0.14082603522801,"down",0.642396637175717,0.0205122510441927,"up",-0.0845083774064805,0.254225828294681,"down",0.49897560196646,0.191105635349258,"up",-0.256725663148755,0.14266447455548,"down",5,2,3,"down",0.6,-0.831731448781673,0.405560545194837,0.861653912233468,0.0744832634053803
"MAPK4",0.0623031007643042,0.718684345788255,"up",-0.380988659529261,0.0365015579460868,"down",0.0964422079673575,0.133373207181767,"up",-0.0991832875487829,0.296199867739768,"down",-0.0537717333389814,0.25345912020442,"down",5,2,3,"down",0.6,-0.831700702430381,0.405577904074336,0.861653912233468,-0.0750396743370727
"CNOT10",0.124401188187877,0.666603342328021,"up",0.0275155438017772,0.75471864428521,"up",0.0090451583292657,0.912038944298576,"up",0.12994216327281,0.401357130365109,"up",-0.155399386527154,0.012167459300495,"down",5,4,1,"up",0.8,-0.831699721365013,0.405578457974864,0.861653912233468,0.0271009334129152
"NUDT4P1",NA,NA,NA,0.425699148290762,0.00970316556596485,"up",0.177633518753424,0.121647895630066,"up",0.412166541556473,0.0896135711021202,"up",-0.253130885074215,0.0147036912783452,"down",4,3,1,"up",0.75,0.831591950428694,0.405639307210853,0.86168719601238,0.190592080881611
"CASP8",-0.347162103363223,0.0744029054019742,"down",0.0768201574817524,0.443624591081345,"up",0.0982580997290925,0.234421811161456,"up",0.291155882793745,0.164074349630325,"up",-0.253458663894279,0.0303864686414136,"down",5,3,2,"up",0.6,-0.831424023908434,0.405734132144227,0.86168719601238,-0.0268773254505824
"CYP4V2",-0.217652857760755,0.272375775543382,"down",0.40095119776828,0.0042876485034915,"up",-0.142806597646452,0.219458084453807,"down",0.0744314160889782,0.64130079114598,"up",-0.10537957040374,0.0847436677610752,"down",5,2,3,"down",0.6,-0.831192679936942,0.405864789398609,0.86168719601238,0.00190871760926223
