"gene_symbol","stouffer_z","stouffer_p","stouffer_fdr"
"GNA11",-3.0406536220942,0.00236065231246849,0.218828515071396
"FRAS1",3.03948463133727,0.00236983293506833,0.218828515071396
"VEZT",3.03857871012015,0.0023769700207599,0.218828515071396
"DHX38",-3.03643947581253,0.00239390163796897,0.218828515071396
"IVD",3.03636206082775,0.00239451642719014,0.218828515071396
"ASB2",-3.03331699228562,0.0024188137223302,0.219489001129674
"TOM1L2",-3.03306437661651,0.00242083950280168,0.219489001129674
"LOC652993",3.02959725214028,0.00244880049335,0.219489001129674
"PCYT1A",-3.02955167585794,0.00244917000810347,0.219489001129674
"TRAF3IP3",-3.02954686158212,0.00244920904335694,0.219489001129674
"PSMB9",-3.02163559231275,0.00251413011746065,0.221211561678399
"ARHGEF37",-3.02131876976953,0.00251676249730321,0.221211561678399
"RANBP3",-3.02113110616085,0.00251832292452045,0.221211561678399
"LAMA5",3.01861138669643,0.00253936033856081,0.221211561678399
"CERCAM",-3.01743743358343,0.00254921658592836,0.221211561678399
"NEB",3.01623251676285,0.00255936917058134,0.221211561678399
"MAF",-3.01588888427933,0.00256227137425819,0.221211561678399
"TRAF1",-3.01536892896911,0.00256666846335594,0.221211561678399
"PITPNM2",-3.01508123751359,0.00256910433850186,0.221211561678399
"ADAM10",3.0128665886153,0.00258792659609487,0.221211561678399
"HELZ",3.01172912027308,0.00259764285074445,0.221211561678399
"NKX6-3",-3.01158244924566,0.00259889813938906,0.221211561678399
"BTD",-3.01120263359068,0.00260215138189515,0.221211561678399
"FNTB",3.01117637864878,0.00260237640138941,0.221211561678399
"ALG13",3.00871352294727,0.00262356372777375,0.222195666482993
"MSANTD4",3.00584148756022,0.00264847022411284,0.222862188776937
"TESMIN",3.00558424561613,0.00265071155718427,0.222862188776937
"FCRL4",-3.00431356426761,0.00266180837914414,0.222984317152868
"ZNF280A",-2.99795676969846,0.002717962244231,0.226866444219729
"LAYN",-2.99610939180762,0.0027344831846941,0.227424409040692
"SERBP1",2.99410477568202,0.00275251404269063,0.227731699217723
"PARP10",-2.99295030432299,0.00276294735030145,0.227731699217723
"TAS2R40",-2.99187645130729,0.0027726845008806,0.227731699217723
"INPP4B",2.99133827456145,0.00277757619391021,0.227731699217723
"PAFAH1B1",2.98832056513942,0.00280515162043747,0.228511694991719
"LEPROT",2.98813491916825,0.00280685616442403,0.228511694991719
"CDC7",2.98511987979541,0.00283467207565978,0.228714847340179
"BIN1",-2.98511931210256,0.00283467733665211,0.228714847340179
"KLK13",2.98412413429752,0.00284391368842682,0.228714847340179
"ABI2",2.98358597328771,0.00284891985787689,0.228714847340179
"TUBE1",2.98100864004863,0.00287300686892789,0.228821129187963
"FAM122A",2.97982967979455,0.00288408694013454,0.228821129187963
"C6orf226",-2.97897700434672,0.00289212482313804,0.228821129187963
"VPS4A",-2.9764216355393,0.00291633603938997,0.228821129187963
"PELI2",2.97622810895948,0.00291817714939525,0.228821129187963
"FAM179B",2.9743453542112,0.00293614412734222,0.228821129187963
"RC3H2",2.9734060077938,0.0029451459311965,0.228821129187963
"PPM1A",2.97316707568317,0.00294743964371502,0.228821129187963
"POLR3B",2.97313216462114,0.00294777492114474,0.228821129187963
"FZD3",2.97150747608412,0.00296341658882615,0.228821129187963
"MDN1",2.97059092578655,0.00297227404128106,0.228821129187963
"LOC101928830",2.96994656518238,0.00297851553221919,0.228821129187963
