"gene_symbol","logfc_GSE104645","pval_GSE104645","dir_GSE104645","logfc_GSE28702","pval_GSE28702","dir_GSE28702","logfc_GSE72970","pval_GSE72970","dir_GSE72970","logfc_GSE69657","pval_GSE69657","dir_GSE69657","logfc_GSE39582","pval_GSE39582","dir_GSE39582","n_cohorts","n_up","n_down","direction_consensus","consensus_frac","fisher_p","stouffer_z","stouffer_p","fisher_fdr","stouffer_fdr","mean_logfc"
"CAPNS1",0.00336971688437975,0.988589481465566,"up",-257.928572665995,0.0191092993077645,"down",-0.236687326862978,0.09619193856858,"down",-281.827484162896,0.500681074920231,"down",-0.0678783452271519,0.291652450839622,"down",5,1,4,"down",0.8,0.0869737038719453,-2.51041654558725,0.0120588821844652,0.284529307754211,0.144559595928906,108.012798443573
"MAML2",0.0720396760635245,0.504060687573692,"up",6.16681335873109,0.336923723076832,"up",0.26054926553404,0.22280102751556,"up",-130.902024886878,0.353645199579254,"down",0.312216062282491,0.0109855204168206,"up",5,4,1,"up",0.8,0.0611598908657021,2.51036868501079,0.0120605168941626,0.24210028722361,0.144559595928906,27.5427286498978
"ZBTB7B",0.0735375919812062,0.735109039923125,"up",-7.56736542182667,0.341067466646604,"down",-0.346414094729895,0.0431763761427747,"down",4.67587254901962,0.437112821977082,"up",-0.164896314665931,0.00874794708081252,"down",5,2,3,"down",0.6,0.0275529310691275,-2.51026664780212,0.012064002698419,0.173831796873894,0.144559595928906,2.56561719444466
"C3orf22",-0.0105364888954982,0.944596509928473,"down",-1.4133958356772,0.0243591306919125,"down",-0.107518086400838,0.235060686239636,"down",-1.10654449472096,0.765820418225036,"down",-0.0664185925950479,0.104290570569848,"down",5,0,5,"down",1,0.115053453351252,-2.51003979846657,0.012071755545444,0.321117505971455,0.144559595928906,0.540882699657909
"KCP",0.104616157875554,0.496097383259431,"up",-4.90925119446426,0.0179286460878589,"down",-0.207311014609159,0.166767833315869,"down",-7.63862292609352,0.48053407614279,"down",-0.0799348192491157,0.0686886924440392,"down",5,1,4,"down",0.8,0.0307133044415072,-2.50991583193132,0.0120759941156065,0.181237297646339,0.144559595928906,2.58794722245832
"SH2B1",-0.0544652033482629,0.777900772425148,"down",-8.33475770146788,0.0926140995275537,"down",-0.186378020623808,0.180550472290717,"down",-57.8565512820512,0.392644057699991,"down",-0.0891501241545667,0.138405117651916,"down",5,0,5,"down",1,0.151003215190076,-2.50926315639157,0.0120983316664414,0.364042191602151,0.144559595928906,13.3042604663291
"CEACAM3",-0.25794306979273,0.123154665469868,"down",-3.54809583168912,0.152499405742328,"down",0.0617309941418072,0.704271779679784,"up",25.0618340874812,0.549023917518489,"up",-0.128404387305402,0.00631526566695242,"down",5,2,3,"down",0.6,0.0294443541379652,-2.50919861798918,0.0121005424549831,0.178349525965733,0.144559595928906,5.81160167408205
"FADS2",-0.235924104352788,0.228116972818914,"down",-0.859061572072261,0.559751032205845,"down",-0.207768756059011,0.165719493870555,"down",-95.40666892911,0.188832419309482,"down",-0.0638324433321602,0.207847049834286,"down",5,0,5,"down",1,0.164634485576118,-2.50916564738691,0.0121016720142012,0.378946234053126,0.144559595928906,19.3546511609852
"YKT6",0.304766747101387,0.314169405979906,"up",-18.6664556921764,0.165560168645318,"down",-0.22016671427143,0.108150346775483,"down",-15.4884004524887,0.689842607749334,"down",-0.191783785461754,0.00646438355942233,"down",5,1,4,"down",0.8,0.0198304265711141,-2.50902580929882,0.0121064638481306,0.152653744208308,0.144559595928906,6.97431467829993
"RGS14",0.304735266689081,0.104455501798772,"up",-2.01894069266614,0.303528135796357,"down",-0.199892938015007,0.0759392665322375,"down",13.6569117647059,0.328742212655602,"up",-0.278092028774113,8.45245815518086e-05,"down",5,2,3,"down",0.6,0.000268192112286313,-2.50849917746456,0.0121245250443586,0.0381650356370984,0.144665257822826,3.29171453817005
"CD320",-0.0505140915034057,0.794833706018368,"down",-56.1416032537816,0.114662532240429,"down",-0.388639527750743,0.0443505948506114,"down",105.749585218703,0.502963678229517,"up",-0.165221624226548,0.100982206463217,"down",5,1,4,"down",0.8,0.0747604778735096,-2.50809308987738,0.0121384683959316,0.266599837565203,0.144665257822826,32.4991127431931
"MAP4K3",0.102784432153615,0.570164738178258,"up",57.0057126788687,0.0257657870266427,"up",0.0678514849088199,0.739805413183879,"up",51.5275022624434,0.228724237771328,"up",0.166480148206369,0.114432756414902,"up",5,5,0,"up",1,0.0905720812745758,2.50782012107206,0.0121478489892892,0.289594256603864,0.144665257822826,21.7740662013162
"SLC16A10",0.15267056963477,0.371529044437032,"up",6.89443788037165,0.422527357167175,"up",0.516048698529117,0.154302742810568,"up",4.25846380090497,0.840786908147051,"up",0.144342374054103,0.0714227246666763,"up",5,5,0,"up",1,0.220002385230755,2.50780563476099,0.0121483469919151,0.436884169252563,0.144665257822826,2.39319266469892
"IKBKE",0.168161883084321,0.429767773372625,"up",-24.0180404482739,0.0422250888143056,"down",-0.122507347918718,0.313117099101171,"down",10.0073137254902,0.246695175090807,"up",-0.209580305965144,0.00109048518346934,"down",5,2,3,"down",0.6,0.00281894595533319,-2.50649944780476,0.0121933248147257,0.0790055709922674,0.145102221996978,6.90512074214646
"DNAJC18",0.329026530510554,0.0704477291997201,"up",7.88101131900423,0.0165210639501442,"up",0.146049619707694,0.333256062700848,"up",-30.344907239819,0.00886515429735189,"down",0.104422139594823,0.13166652057086,"up",5,4,1,"up",0.8,0.00114958142552844,2.50601525920992,0.0122100350300342,0.0585315729331934,0.145202432872443,7.76108336972726
"CCL5",-0.201972839572734,0.413086845547397,"down",-27.7450832868757,0.096104703252173,"down",0.123174590865374,0.730841103492361,"up",-1058.10076772247,0.0868439543518141,"down",-0.359634093249017,0.0325025090330843,"down",5,1,4,"down",0.8,0.0426079778271429,-2.50492117876669,0.0122478684532481,0.207697334402985,0.145553535750032,217.306126506607
"INO80E",0.186425131822897,0.284873400471125,"up",-30.6176413301988,0.0243171301765585,"down",-0.273254197579887,0.0394187303567336,"down",-9.28753393665154,0.465227500723635,"down",-0.124725523846362,0.106073105257378,"down",5,1,4,"down",0.8,0.0130608400414266,-2.50454687289326,0.0122608358169265,0.130291863054699,0.145603921304936,8.0979160240199
"PURB",-0.255022146507865,0.365105060902734,"down",-0.979361718441711,0.226671196174178,"down",-0.267712531453873,0.0261248582522107,"down",4.04878582202112,0.390860422184531,"up",-0.0606446628248332,0.209659524940672,"down",5,1,4,"down",0.8,0.0684604369951213,-2.50431910408902,0.0122687325367406,0.25578863830425,0.145603921304936,1.12230537624988
"ZSCAN32",-0.237410357724143,0.315773060851199,"down",-3.50539610539719,0.108513488863926,"down",0.225402711051137,0.163888728598717,"up",-6.00891025641027,0.143764651985357,"down",-0.15800607440089,0.00234220800541045,"down",5,1,4,"down",0.8,0.00328877118521685,-2.50359157246868,0.0122939861705349,0.0829955990089059,0.145734297547038,2.02702510099673
"MDN1",0.0892900687971105,0.659828195617343,"up",0.959585982361501,0.0752023636569044,"up",0.136456417987812,0.328330605002359,"up",99.4631915535444,0.0600177603836378,"up",0.125626696784494,0.251789921681852,"up",5,5,0,"up",1,0.0832382065634915,2.50314047982261,0.0123096673416979,0.279053569656554,0.145734297547038,20.1548301438951
"GTF3C3",-0.323965415433661,0.0973559691337078,"down",64.5917489908764,0.0131640620505374,"up",0.184514179412153,0.291735747757028,"up",4.36924283559577,0.0755128813325411,"up",0.189093382110463,0.0179495500376726,"up",5,4,1,"up",0.8,0.00125051603601166,2.50304883972509,0.0123128551579855,0.059538739204442,0.145734297547038,13.9317129606857
"CHD7",0.24484812555204,0.176866332679349,"up",29.2887973128053,0.439330193688788,"up",0.181632391821253,0.404154098739703,"up",174.901150075415,0.150368716091756,"up",0.155931320374072,0.155841267496922,"up",5,5,0,"up",1,0.154315125029877,2.50281037626045,0.0123211538379276,0.367076811885204,0.145734297547038,40.9544718451935
"KRTAP13-1",-0.156490179738181,0.41633426581055,"down",-1.01690891104487,0.54320115228138,"down",-0.0482126763645641,0.676301343482264,"down",-19.998604826546,0.0278924560032069,"down",-0.0775872736935516,0.043365230489023,"down",5,0,5,"down",1,0.0702575412831428,-2.50280571416939,0.0123213161310249,0.258611536899608,0.145734297547038,4.25956077347743
"ABHD11",0.144899140143575,0.402350119733047,"up",-10.0252385309181,0.0359143676154999,"down",-0.261542290511762,0.0304847218860678,"down",14.5757911010558,0.139016005984968,"up",-0.295430661723859,0.0171198011107652,"down",5,2,3,"down",0.6,0.00214061847555429,-2.50240201995266,0.0123353764043695,0.0714910005054004,0.145802151467842,5.06058034487062
"NRL",-0.3039850425644,0.183799449125627,"down",-4.1081304404377,0.315717798882343,"down",-0.0860600558585766,0.464650104578994,"down",-9.93508823529411,0.257364734001761,"down",-0.0612437144147859,0.136010004073637,"down",5,0,5,"down",1,0.176155296258271,-2.50125632887399,0.012375357135731,0.39071789588783,0.146176082903979,2.89890149771391
"LGR4",-0.272891744719861,0.12750765271338,"down",-1.55675343660356,0.00747308004688367,"down",0.302731026398466,0.197877621503726,"up",97.853624434389,0.123677681185891,"up",-0.197056557167969,0.00239703695001197,"down",5,2,3,"down",0.6,0.000233317088849706,-2.50006686992388,0.0124169866152518,0.0363418405943383,0.146568972061567,20.0366114398558
"UBLCP1",0.181994268886018,0.412648870788131,"up",30.7475471404782,0.292915651820648,"up",0.233017957720464,0.312371316540435,"up",-41.8470437405732,0.657736504995841,"down",0.221434574414473,0.0211077566810432,"up",5,4,1,"up",0.8,0.128198084008585,2.49852699745687,0.0124710642915354,0.337801807739403,0.146724699352035,14.6462075364145
"SLC45A2",-0.212486222101402,0.470862534413462,"down",-2.02203449589298,0.176702680195951,"down",-0.117409050319061,0.287543951344294,"down",-1.27059728506787,0.584998123247626,"down",-0.0700243939685943,0.0882149460861354,"down",5,0,5,"down",1,0.20247124490571,-2.49830092102441,0.0124790212405875,0.417364038578641,0.146724699352035,0.738510289469981
"PEAR1",0.17852440471627,0.3694424685157,"up",3.73112754145501,0.455059301354761,"up",0.26373208392579,0.0733666491785189,"up",-3.44742533936651,0.645806044703509,"down",0.139428287968085,0.0740939263193906,"up",5,4,1,"up",0.8,0.136869932669069,2.49828420162551,0.0124796098723056,0.348132455539796,0.146724699352035,1.55204753148633
"ASMTL-AS1",-0.0208654464876953,0.897053577334651,"down",-2.70682475420847,0.109485661305426,"down",-0.175060070970755,0.222915003331202,"down",-12.152604826546,0.305893670585504,"down",-0.0691767729301063,0.0931427546016702,"down",5,0,5,"down",1,0.141082569181892,-2.49824548352619,0.012480973095933,0.353392766476708,0.146724699352035,3.02490637422861
"CDC42EP5",-0.0235441312615376,0.927416757476806,"down",-164.81274773855,0.0444545501625445,"down",-0.343143980829048,0.310010550793571,"down",-47.5734532428352,0.898493637932534,"down",-0.3310888748228,0.0477277076432084,"down",5,0,5,"down",1,0.13140205014646,-2.49808140964718,0.0124867514285034,0.341581212207249,0.146724699352035,42.6167955936597
"RFPL3S",-0.00485745115351954,0.982308310275632,"down",1.85740859899528,0.071476892058597,"up",0.169369555434422,0.0939779480554206,"up",1.40962292609351,0.465423053516037,"up",0.0503944885188757,0.164603449513161,"up",5,4,1,"up",0.8,0.125639330805277,2.49785973773907,0.0124945620033252,0.334480917193966,0.146724699352035,0.698330604039122
"ZNRF2",-0.258616091196497,0.203619072674482,"down",-28.7162197996865,0.133866244879998,"down",-0.116381281246128,0.293594626959572,"down",96.24528959276,0.175823044274691,"up",-0.0845982626971785,0.0493867245435416,"down",5,1,4,"down",0.8,0.0384147316972232,-2.49735408921749,0.0125123946411247,0.19901469546808,0.146724699352035,25.0842210055173
"PLEKHG4B",0.166491367369548,0.433460259876755,"up",-1.07462977142017,0.305076563407703,"down",-0.262046765564149,0.0657797081056311,"down",-7.59672926093515,0.179688414072725,"down",-0.150916488198141,0.0301594904765293,"down",5,1,4,"down",0.8,0.0299724536489308,-2.49733477975066,0.0125130760719886,0.180156429803949,0.146724699352035,1.85016273069743
"GABPB1",0.0941963217984974,0.646147287447966,"up",17.6347946266599,0.199532771529193,"up",0.315276106545074,0.054108027411377,"up",26.7980708898943,0.566506997075278,"up",0.0814216797453195,0.22728150799679,"up",5,5,0,"up",1,0.171617722509387,2.49724985101768,0.0125160735961369,0.385930665782655,0.146724699352035,8.98475192492862
"ARHGAP35",-0.15680498823259,0.366259050810689,"down",-4.56241956914767,0.182110160449921,"down",-0.192779295316642,0.0963515146018147,"down",-8.8814992458522,0.330296609147823,"down",-0.0662178755790121,0.390257363736393,"down",5,0,5,"down",1,0.164410639632661,-2.49701164265988,0.0125244844535462,0.378629026158836,0.146724699352035,2.77194419482562
"DLK1",0.105768720358495,0.533241512875626,"up",-4.0940447132782,0.0917225300662335,"down",-0.27999435121273,0.182203476152142,"down",-3.62577903469079,0.17063728659397,"down",-0.0951878356823058,0.0464046937871984,"down",5,1,4,"down",0.8,0.0387900088093428,-2.49678280440692,0.0125325691764646,0.199858432950734,0.146724699352035,1.6401549310445
"YBX1",0.160408276410974,0.377248120167859,"up",-368.021572521724,0.0641479280444961,"down",-0.442220768264027,0.0752425320703391,"down",-21.6881553544495,0.276785136131846,"down",-0.124667129784936,0.0681562287623705,"down",5,1,4,"down",0.8,0.0243966907999755,-2.49667880036968,0.0125362451059354,0.16599895555499,0.146724699352035,78.0874048101267
"HTR7",-0.0886436425195876,0.691098289709845,"down",-0.809114331332298,0.458090779807531,"down",-0.164470941407986,0.368630795990492,"down",-1.72483559577677,0.698705443855344,"down",-0.120628453686786,0.00892646913631072,"down",5,0,5,"down",1,0.153405726167534,-2.49659891627298,0.0125390691859335,0.366588201953194,0.146724699352035,0.581538592944686
"ASCL1",0.0557645992845609,0.732913424231818,"up",-2.3949870672236,0.0014174612669872,"down",-0.132232648396291,0.210857294991617,"down",10.410721719457,0.226183283832159,"up",-0.062110955718105,0.0627064764369744,"down",5,2,3,"down",0.6,0.00469699771781084,-2.4958319487707,0.0125662118677408,0.0933171195569671,0.14685542500206,2.61116339801591
"ACVR1B",-0.158743920504507,0.459388318253109,"down",-4.61186750605208,0.217033276645119,"down",-0.113942649422944,0.264999104801986,"down",579.251737556561,0.0421572914058861,"up",-0.167754331316376,0.00472161801158037,"down",5,1,4,"down",0.8,0.00681612370640056,-2.4955114421794,0.0125775698741502,0.105884598011611,0.14685542500206,116.860809192771
"ZFPL1",0.0291512342015799,0.876134350454848,"up",-10.7449951283881,0.118278781138996,"down",-0.133086513769576,0.36301648322663,"down",-57.669326546003,0.295422268004442,"down",-0.185410286478876,0.0280022283538821,"down",5,1,4,"down",0.8,0.0954141301893922,-2.49530922904005,0.0125847405117102,0.296078512410498,0.14685542500206,13.7523939417682
"SYT5",0.0733370984036562,0.670509657180729,"up",-0.815180823363138,0.626756839239373,"down",-0.302695833167385,0.116154030688527,"down",-4.72907993966816,0.34554992471757,"down",-0.136845645397765,0.00795474370483223,"down",5,1,4,"down",0.8,0.0578519441638636,-2.49462647294587,0.012608978329848,0.23627718774521,0.14685542500206,1.21142786800002
"GMPS",-0.0487782719095756,0.84729347572854,"down",24.8988688639575,0.0187908144333679,"up",0.533710137438461,0.0283442200313783,"up",175.933455505279,0.0863510531746888,"up",0.0309078912802337,0.79134675896671,"up",5,4,1,"up",0.8,0.0227290564747728,2.49454025024689,0.0126120421698974,0.161506769875123,0.14685542500206,40.289144133973
"COX5B",0.182907036612299,0.307084086047935,"up",-17.3879066819893,0.0330531527348409,"down",-0.264451698256314,0.0121164157928469,"down",586.238923076923,0.108646202923843,"up",-0.158893366539056,0.0243064759380835,"down",5,2,3,"down",0.6,0.000896128518706114,-2.49444272048562,0.0126155085898219,0.0556119861740575,0.14685542500206,120.846616372064
"CIDEA",-0.322621105323549,0.0985425035487421,"down",-0.254242629472593,0.730451562045299,"down",-0.135446948406659,0.346882876874708,"down",-7.79014102564103,0.370973125807163,"down",-0.0846885183292447,0.109796929885855,"down",5,0,5,"down",1,0.183181335029456,-2.49443660195353,0.0126157260838794,0.397676296833377,0.14685542500206,1.71742804543462
"SEC62",-0.221266089948008,0.365193227411903,"down",16.3291834233799,0.000418967657031485,"up",0.336987760974137,0.126593277694239,"up",-134.351051282051,0.263462155439976,"down",0.134783045529843,0.0706471969651209,"up",5,3,2,"up",0.6,0.000969282465558104,2.49437216916765,0.0126180166628929,0.0562270031304059,0.14685542500206,30.2746543203766
"MAST2",-0.00892433309517698,0.961089709650386,"down",-3.0145861931349,0.338178772888321,"down",-0.258068414850636,0.043603977506828,"down",-12.3865769230769,0.541353670202414,"down",-0.0789612166367024,0.0933806650268491,"down",5,0,5,"down",1,0.152100435984587,-2.49415630404018,0.0126256933295143,0.365376596298386,0.14685542500206,3.14942341615886
"GUSBP11",-0.235728579568611,0.219578440229597,"down",-7.84017604928423,0.0875419864804553,"down",-0.179984429380701,0.2384754652181,"down",10.4185995475113,0.325812380030524,"up",-0.225848546663482,0.115103359592928,"down",5,1,4,"down",0.8,0.0672305651985406,-2.49380571553333,0.0126381698838021,0.253200712882148,0.146903000567062,3.78006743048166
"HMGB2",-0.245459987790171,0.142215863816823,"down",-150.105301694583,0.304977056336661,"down",-0.323342459149384,0.160423542201348,"down",625.846425339366,0.0983817105754038,"up",-0.118118576761676,0.0510040306309992,"down",5,1,4,"down",0.8,0.0246584841527816,-2.49276637109176,0.0126752216745555,0.166816293336847,0.147219048861736,155.32772961153
"TANGO2",-0.240551919054688,0.0710809421940851,"down",-7.06065645354938,0.499768945088692,"down",0.0474474088236362,0.743532532537038,"up",-54.3648672699849,0.0476884012358268,"down",-0.109906725805872,0.0612099917021456,"down",5,1,4,"down",0.8,0.0410210848031867,-2.49257180566869,0.0126821684496409,0.204767176445333,0.147219048861736,12.3646859554437
"PLA2G2D",0.0782163740971825,0.677534026832301,"up",-0.223657525712606,0.803533454287525,"down",-0.147928604887939,0.0952633243287467,"down",-16.8670165912519,0.195797914298725,"down",-0.152684647186929,0.00997888960911299,"down",5,1,4,"down",0.8,0.0486671785696772,-2.49231211881163,0.0126914455747422,0.219787258056607,0.147229173597854,3.49390074862731
"NPR1",-0.0117116024611756,0.940953796687157,"down",-11.5671297996865,0.0403502870333997,"down",-0.349237834661678,0.104243685876641,"down",-17.5512149321267,0.371923020144653,"down",-0.060493386228476,0.27285347883068,"down",5,0,5,"down",1,0.110416359900689,-2.49161521778196,0.0127163715563284,0.314423235991242,0.147420701887627,5.90795751103291
"PLXNA3",0.107008013072842,0.629340908835643,"up",-1.31703095867792,0.056915519067609,"down",-0.0960762775781981,0.234457154954198,"down",-3.49945248868778,0.154294715263953,"down",-0.0662118436371153,0.0698281555750732,"down",5,1,4,"down",0.8,0.0453531004440529,-2.49101982121416,0.0127377013512273,0.213000184194114,0.147484671866197,1.01715591633077
"NFATC1",0.23686427109221,0.309724431865223,"up",-5.82986377545023,0.135122390009354,"down",-0.210269231158844,0.110872054318128,"down",-6.92071719457013,0.0337186973842419,"down",-0.101481998100278,0.058016217988044,"down",5,1,4,"down",0.8,0.00996465799288617,-2.49094410806961,0.0127404160061904,0.119943068573533,0.147484671866197,2.65983929407434
"SLC35F6",-0.121496455828338,0.497519621111337,"down",-22.831027879672,0.014774938278993,"down",-0.145548372024164,0.171281075067358,"down",-48.5060829562594,0.0960540260810876,"down",-0.0098713642933266,0.833149529663959,"down",5,0,5,"down",1,0.0484958293395217,-2.49075640814683,0.0127471480964448,0.219350366551067,0.147484671866197,14.3228054056154
"CDC27",-0.00786809000825632,0.981873717731764,"down",62.6800743280438,0.000179713951896021,"up",0.285278291848204,0.048584651490218,"up",18.4670972850678,0.281668520003889,"up",-0.0303594333298528,0.680029352216252,"down",5,3,2,"up",0.6,0.00296940822265325,2.4904524619141,0.0127580561814867,0.0797644751531745,0.147513445631091,16.2941354856596
"ZBTB44",-0.121248970493112,0.493147165405442,"down",54.8921368473895,0.179435817313589,"up",0.352887229521685,0.0885749608642872,"up",202.597347662142,0.0375780249804802,"up",0.123007022333946,0.0985791397610582,"up",5,4,1,"up",0.8,0.0218446277656374,2.48998008145552,0.0127750254652624,0.158740180010883,0.147545014864422,51.6173255463761
"LOC220077",0.0812454170469523,0.747742059337622,"up",-4.43221263667911,0.0242043235727008,"down",-0.0979335407847133,0.299190420462957,"down",-4.96315233785823,0.393876931042965,"down",-0.0657213358953492,0.0712568704988807,"down",5,1,4,"down",0.8,0.0624081713425172,-2.48971670445264,0.01278449540581,0.244273621230821,0.147545014864422,1.92805305365287
"LMTK2",-0.396899205545242,0.196994978227545,"down",-4.65824856723059,0.00844824655688567,"down",-0.184544789956422,0.168788817608912,"down",101.336918552036,0.0582700517656304,"up",-0.0553143211754048,0.281859490295865,"down",5,1,4,"down",0.8,0.00621642364223557,-2.48950784516775,0.0127920095321769,0.102383509818618,0.147545014864422,21.3263850871887
"NRROS",-0.0968281681690572,0.499912762205956,"down",0.0081259324405604,0.997477629066815,"up",-0.257375384307995,0.0348137313280878,"down",-52.4925422322775,0.102575809460775,"down",-0.11017259040067,0.188179782840313,"down",5,1,4,"down",0.8,0.0995693686937833,-2.48940227329256,0.0127958091762835,0.301527942981695,0.147545014864422,10.5930088615192
"U2AF2",-0.00837979125593108,0.971015701240801,"down",-1.63452021584596,0.0290401632224963,"down",-0.324291229523545,0.0965282716904211,"down",25.6572322775264,0.176099498795563,"up",-0.119401257702163,0.0503279452134471,"down",5,1,4,"down",0.8,0.0193221017451676,-2.48920529430889,0.0128029013297894,0.150681642256745,0.147545014864422,5.5487649543708
"APH1A",-0.0424242077741041,0.788426175131453,"down",-87.9117666690453,0.0326100578840277,"down",-0.145550614746801,0.250675546677425,"down",166.503182503771,0.44859910751665,"up",-0.131752478668544,0.0469489501886194,"down",5,1,4,"down",0.8,0.0582627955863135,-2.48788952300574,0.0128503644614628,0.237042198960403,0.147994631342172,50.9469352948012
"CSRNP2",-0.286678507946991,0.127112868779849,"down",17.6569300645089,0.0543357147799162,"up",0.315170058626315,0.0097612099581332,"up",33.7768846153847,0.542226592398927,"up",0.117023506240938,0.0731443136097098,"up",5,4,1,"up",0.8,0.00421940729171766,2.48658501750333,0.012897574838382,0.0906603837097477,0.148440747992075,10.4305373505416
"ZNF823",-0.51872203114213,0.0127630866954944,"down",-17.2984046221121,0.251164353502557,"down",-0.21391207072034,0.20750520489121,"down",26.8516802413273,0.325243492921432,"up",-0.0917431037902187,0.399324831185352,"down",5,1,4,"down",0.8,0.0440602061944318,-2.48628468975153,0.0129084654806228,0.210032099630318,0.148468542235108,8.99489241381842
"RASSF9",0.124954409558174,0.560103834971592,"up",17.8804299220925,0.158298815057804,"up",0.216282634118054,0.200370917795159,"up",-8.26676319758673,0.253748292293996,"down",0.191370450874878,0.0221146668507765,"up",5,4,1,"up",0.8,0.0481764981897778,2.48596839730365,0.0129199438383703,0.218747343131964,0.148503055260323,5.33596012284607
"FBRSL1",0.183471558979573,0.5973298960867,"up",-4.64911602745476,0.0212755979378528,"down",-0.209985268002333,0.195485542280285,"down",-4.29546003016591,0.293730895819163,"down",-0.0628704809186712,0.1040428881029,"down",5,1,4,"down",0.8,0.0406250860389328,-2.48549198943715,0.0129372498814062,0.203796106124269,0.148604463063995,1.88018067310425
"CNIH3",-0.0597691533855068,0.811968876217605,"down",-3.00196191266809,0.19588673461238,"down",-0.163054688841377,0.130351850345761,"down",-3.34591930618401,0.475643411097148,"down",-0.0602357790361892,0.0968195685333584,"down",5,0,5,"down",1,0.177227399081567,-2.48453025029434,0.0129722486181025,0.391505949636829,0.148893049820345,1.32618816802303
"MLF2",-0.0603277468124865,0.797083922564194,"down",-174.478844877979,0.000321245016709716,"down",-0.143451289223444,0.290397380310046,"down",54.2484720965311,0.768625930889032,"up",-0.0563832844031526,0.405461789611403,"down",5,1,4,"down",0.8,0.0188124205838849,-2.48433474279527,0.0129793735842705,0.149029347299755,0.148893049820345,45.7974958589898
"PGM5",-0.49049039873912,0.052053122739822,"down",-0.322764580342274,0.743821916830198,"down",-0.186883716893333,0.189026683868786,"down",-643.864084464555,0.0257847312011137,"down",-0.0140212686257133,0.648187204396476,"down",5,0,5,"down",1,0.0546654744462938,-2.48367878257466,0.0130033043305962,0.230024256137205,0.149060956973365,128.975648885831
"SAFB2",-0.208266785581866,0.248373174633471,"down",-5.85519513013726,0.340256534633386,"down",-0.0930024450541993,0.353105428250338,"down",2.25131598793362,0.885125436701256,"up",-0.109637977540317,0.0439714089527202,"down",5,1,4,"down",0.8,0.196223513963523,-2.4834672585499,0.013011029469217,0.41148154853977,0.149060956973365,1.70348366524945
"BRAF",0.0163237004103975,0.922788933662576,"up",21.6271679041602,0.0721231703235324,"up",0.234880195457567,0.158393926077035,"up",13.4341199095022,0.264779645274691,"up",0.0905437493659998,0.182720364229278,"up",5,5,0,"up",1,0.126262059929827,2.48293023117995,0.0130306606619594,0.335140915195749,0.149098447683099,7.08060709177927
"ZC3H14",-0.0482286595937973,0.750628417879371,"down",12.1585938163105,0.0539862855479606,"up",0.376255764464671,0.0758286878607288,"up",63.3856787330316,0.152912441640258,"up",0.0734395845286819,0.257249112559841,"up",5,4,1,"up",0.8,0.0542676671614287,2.48259390817354,0.0130429683849548,0.228928322786683,0.149098447683099,15.2084393115858
"MEAF6",0.254986543581546,0.173208223546868,"up",5.3235549989505,0.00251335093392299,"up",0.0941767974385209,0.409534186286798,"up",-108.675360482655,0.207120476128497,"down",0.0550291501461077,0.348739522408677,"up",5,4,1,"up",0.8,0.0126637778887737,2.48245205075154,0.0130481627321827,0.129359673961457,0.149098447683099,22.8806215945543
"KIF17",-0.131842474551754,0.56092462561688,"down",0.425943561773227,0.771524984157939,"up",-0.148975727911046,0.199350047178815,"down",-48.1334675716441,0.100082370170548,"down",-0.0850418439748427,0.0214812220704623,"down",5,1,4,"down",0.8,0.0703657137313293,-2.48244697895134,0.0130483484785175,0.258615154684252,0.149098447683099,9.78505423597099
"C9orf16",0.173726986404292,0.383013937484434,"up",-107.209705205001,0.0446151358652923,"down",-0.119825471877353,0.426850653445334,"down",-4.05527073906485,0.135804070235411,"down",-0.0780003827153071,0.0183027552550953,"down",5,1,4,"down",0.8,0.0159629476712887,-2.48136532723204,0.0130880156663926,0.140249730754094,0.149368726416951,22.3273057570126
"ART1",-0.0974209451771273,0.575337015556002,"down",-2.62696572044275,0.076266749043361,"down",-0.154349118266327,0.179443343485912,"down",-0.575840120663648,0.872720734684182,"down",-0.0605087174201626,0.152482694154424,"down",5,0,5,"down",1,0.186048311534311,-2.48133699656565,0.0130890560626831,0.400719440227746,0.149368726416951,0.703016924394003
"DGCR2",-0.0154783994591842,0.964384211255489,"down",-5.24726099072247,0.0740627572167518,"down",-0.278804637604,0.0112008463020287,"down",-21.3501515837104,0.251617248755665,"down",-0.0198899727738082,0.697762230580817,"down",5,0,5,"down",1,0.0594894460100848,-2.48082712846723,0.0131077926221032,0.239371295459804,0.1494851584384,5.38231711685397
"FAM114A2",-0.0180266002806498,0.922219858691212,"down",20.7816410436869,0.0285216514141738,"up",0.243657370238321,0.161272949882885,"up",-55.6950346907994,0.0789514397246456,"down",0.125326330210952,0.0143773631160953,"up",5,3,2,"up",0.6,0.00640642736840225,2.48047810170236,0.0131206322791041,0.103410673318515,0.149534232682542,15.3727372070432
"ACVRL1",-0.41695389080798,0.14810315678124,"down",-29.1798836660929,0.0980729630532664,"down",-0.169725368611893,0.617156456938741,"down",-42.5844426847661,0.66565129939203,"down",-0.118645213818163,0.163458867470534,"down",5,0,5,"down",1,0.17921960278913,-2.47994936415135,0.0131401041481848,0.393506820164333,0.149658780470581,14.4939301648194
