"Gene","Module","ModuleLabel","GS_resistant","GS_pval","MM_ME1","MM_ME1_pval","MM_ME3","MM_ME3_pval","MM_ME2","MM_ME2_pval","MM_ME4","MM_ME4_pval","MM_ME0","MM_ME0_pval"
"205624_at","grey",0,-0.014336278062231,0.825495133637121,0.512187606993709,2.19251602954568e-17,0.443910089463389,5.8195586630802e-13,0.553135069038788,1.48398291798024e-20,0.544423497757755,7.62593295116753e-20,-0.209026431091151,0.00115198319436181
"215646_s_at","turquoise",1,-0.00570873726453567,0.930041239460629,0.865499509764902,4.16137316589462e-73,0.414065401037149,2.56695212895738e-11,0.568847704878987,6.8462650097682e-22,0.165513177557526,0.010375451286867,-0.0704964030823149,0.277706810422596
"227061_at","turquoise",1,0.0431753909724197,0.506507417200656,0.808594826224727,1.62881714652657e-56,0.764367282842235,4.57336260922342e-47,0.602281907352618,5.52603432560543e-25,0.312244787052671,8.41084875941579e-07,-0.292842495360467,4.12764785890297e-06
"210393_at","grey",0,0.00702186257438861,0.914005558115175,-0.085997069540245,0.185181718834055,-0.144913788441293,0.0250645419371709,-0.206249802315617,0.00134420154431498,-0.173166809961165,0.00728863048300021,0.263601192949094,3.67465452209096e-05
"229218_at","turquoise",1,0.0306909085238004,0.636859953403271,0.822224383376701,6.15780017326454e-60,0.469404625309865,1.6868523763464e-14,0.44873133237952,3.04650268090993e-13,0.0244900826648581,0.706412133538967,0.0392453985772364,0.545995954096456
"211597_s_at","turquoise",1,0.0170864419106287,0.792716841751676,0.88649691638751,2.81573904134463e-81,0.60141489701329,6.71795887864795e-25,0.638520196580826,8.95011307444064e-29,0.168108579232563,0.0092189268413879,-0.236902333244888,0.000219048099815893
"212657_s_at","grey",0,0.0309287253964915,0.6342499804578,0.459765936559194,6.66132714105708e-14,0.181684757888789,0.00483931026242204,0.486359052203071,1.35300591707631e-15,0.141464601766067,0.0287767378460354,-0.358580144312995,1.16131191898532e-08
"212859_x_at","grey",0,-0.00750021361335985,0.908172297342496,0.0765183798911498,0.238608443120062,0.140632390682128,0.0297397873909544,0.28116729786511,1.01803011909419e-05,0.366368192378054,5.26773653292302e-09,-0.385045324903493,7.2461280859213e-10
"229802_at","turquoise",1,0.0251585026564276,0.698783487478078,0.863470290133647,2.16209546107473e-72,0.408354685945663,5.0824706230634e-11,0.629465451665114,8.83003130910562e-28,0.178440739320842,0.00566787448946452,-0.104559562944726,0.106875010395251
"242093_at","grey",0,0.00506449014507343,0.937919424466264,-0.398319508100284,1.636601946672e-10,-0.234115131886218,0.000260987653678578,-0.249538465637232,9.6426650280188e-05,0.00711612813099188,0.912855660773995,0.123935953590325,0.0557043774970138
"204470_at","grey",0,-0.0498747514915517,0.44279598326658,0.0404483419256597,0.533749521513358,-0.213141401498907,0.000913169663500277,0.168346672756789,0.0091187860757015,0.233739140594081,0.000267186261330245,-0.0630540591622762,0.331723726554044
"220133_at","grey",0,0.0127724289512118,0.844273809482474,0.222968630032434,0.00051513563818833,0.343434218603444,5.08992614324054e-08,-0.0071727673159538,0.912164835331588,-0.0709682647490283,0.274495177693368,-0.03802236777821,0.55858714641051
"209758_s_at","turquoise",1,-0.0120506068112925,0.852971875137027,0.712011804876753,2.92631829109016e-38,0.566275727852696,1.14557029199663e-21,0.60651946159841,2.10906573417728e-25,0.339004272887015,7.72829367244821e-08,-0.345984696638248,3.99026383436371e-08
"205547_s_at","turquoise",1,0.0366212796537101,0.573181548285725,0.865449198317169,4.33631395228424e-73,0.805411304577242,9.37178729584367e-56,0.527608644920083,1.57550692138022e-18,0.126466113897459,0.050853289076215,-0.279215776254851,1.17922787918581e-05
"211207_s_at","grey",0,0.0570004345323803,0.380324305705531,-0.187811505958804,0.00356543763621339,-0.212378456802812,0.000953675148629865,-0.353968813304093,1.83624086146937e-08,-0.237331246034909,0.000213182467212623,0.414325791255771,2.48746524445038e-11
"228133_s_at","brown",3,-0.00162374682800717,0.980078153504933,0.531691525493677,7.67002572181565e-19,0.891516402352332,1.80364960152676e-83,0.28643025265966,6.81068568642838e-06,0.101648524852314,0.11705125443368,-0.259729034002793,4.81915664342618e-05
"221031_s_at","grey",0,0.147824141072505,0.0222602703781961,0.270044965837766,2.31836236323419e-05,0.125892463081214,0.0519211567174139,0.0151119821023664,0.816216472264846,-0.0485578902585667,0.454947674242893,0.241005342455727,0.000168614146839463
"220468_at","grey",0,-0.00871681767898012,0.893359264737967,-0.346391677281737,3.83747813070501e-08,-0.196553989321267,0.00226904080702217,-0.178606985997113,0.005622503681737,0.098393066657808,0.129310136035654,0.210021512536334,0.00108948296456722
"205541_s_at","grey",0,0.0356901085233875,0.58297942060312,0.0967486397155536,0.135867849079077,0.000944278780734863,0.9884137956764,-0.00843200755991917,0.896823914455603,0.0518485903951207,0.424931879056472,0.190452652907951,0.00311663127278339
"242967_at","grey",0,-0.0151511072757535,0.815749138535479,-0.235225594357996,0.000243453794500838,-0.176376355506791,0.0062592404024684,-0.284408115399533,7.9557613641762e-06,-0.0901428250463064,0.164803058839936,0.562642134946273,2.35271036426276e-21
"230746_s_at","turquoise",1,0.0171234725568236,0.792277821048029,0.613156415565653,4.53083349279828e-26,0.22770527720191,0.000387414739868926,0.402698836757684,9.87175929259123e-11,0.0962453808540892,0.137924931684864,-0.0644435610820291,0.321157678436866
"210517_s_at","turquoise",1,0.0892690303298659,0.168952257609329,0.807509329551439,2.96885189744311e-56,0.68051477739461,7.43912523567176e-34,0.567971693694071,8.16243628621613e-22,0.208483724031265,0.00118744172748372,-0.242961954280145,0.000148595154878588
"227260_at","grey",0,-0.00213858372092356,0.973763579306397,0.0244165886808138,0.707252724693844,-0.041133887902641,0.526832616051502,-0.13402951713323,0.0384023642400918,-0.169697319134729,0.00856876504185031,0.702545165210623,7.09855294478095e-37
"227676_at","grey",0,-0.0555792139662081,0.392335027595969,-0.413483382468891,2.75365467746147e-11,-0.255358946791356,6.51147696904064e-05,-0.268460558949855,2.59920860700588e-05,0.0302430389928851,0.641787349012691,0.0890705768883448,0.169905369467199
"211470_s_at","grey",0,-0.0441388678872599,0.497059353295592,-0.146949704346242,0.0230728574312613,-0.198676889252584,0.00202738423941228,-0.158416331251938,0.0142175749282075,-0.132087144473425,0.0413244507907823,0.22818736956881,0.00037621631657841
"205174_s_at","grey",0,0.0877846690129743,0.176178444960581,0.00246063306784253,0.969814387328018,-0.0510143955598893,0.432430134196296,-0.101469562245012,0.117700716703116,-0.0302105102528666,0.642145840168947,0.349882459152698,2.7391624586506e-08
"230130_at","turquoise",1,0.0593026983915492,0.361350602126686,0.74065101029234,8.17841118493959e-43,0.724238547733227,3.91387233520101e-40,0.506020901485845,6.05688630931903e-17,0.262743258979029,3.90359376413428e-05,-0.200347537064385,0.00185397360768789
"208798_x_at","grey",0,0.0771923482492834,0.234485724408265,0.209395674669229,0.00112841686003269,0.20595269461657,0.00136642275872704,0.0845924001441294,0.192490232055554,-0.0344703559937589,0.59592991870947,0.319056104245074,4.68114040097009e-07
"201141_at","blue",2,-0.0246679350220885,0.704379411860698,0.810146690168847,6.85856167705935e-57,0.519690857409226,6.19156555063158e-18,0.829783691409736,5.78540528084643e-62,0.338363221592112,8.20532948442115e-08,-0.29865494390966,2.5938859229699e-06
"219614_s_at","grey",0,0.0639295920455577,0.325040264196169,-0.0214882272091843,0.741024870619251,-0.107672582540389,0.096777319490475,0.0347777809298666,0.592653626697592,0.0313730050769139,0.629386244861942,0.0913051250327487,0.159402667847539
"202742_s_at","grey",0,0.0441919808119952,0.496541243784749,0.00887506736594245,0.891435062867384,0.166316165229211,0.0100046360412093,0.0490689555023048,0.450209663018206,0.244433802808851,0.000135025980063355,0.134068331099874,0.038345799089748
"201848_s_at","grey",0,0.0542629382296965,0.40366024023228,0.214207229479999,0.000859232539035442,0.121595518498497,0.0605268525703185,0.181180330750218,0.00496054087495009,0.108574871748352,0.093996840639128,-0.117092053479419,0.0707732860400227
"206577_at","grey",0,0.0538061161312578,0.407635745581953,0.356363161727768,1.44880133730191e-08,0.612913207018139,4.79658670880323e-26,0.220194556257196,0.00060702895651373,0.198996074537529,0.0019931521090357,-0.0289668871410642,0.655912993058552
"204044_at","grey",0,0.0562558592426896,0.38658845625057,-0.190335650984706,0.00313537556649895,-0.131213336794248,0.0426987901537145,-0.337867320796636,8.59366052807466e-08,-0.16652387719589,0.00991064597149727,0.305406372940478,1.49291402550187e-06
"202436_s_at","turquoise",1,0.00783213785924221,0.904127511577649,0.713042237862997,2.05210509106109e-38,0.546230126749265,5.45215869212739e-20,0.625976080771281,2.09111049559705e-27,0.233359152398344,0.000273589868746258,-0.309576962987166,1.05390900881167e-06
"210133_at","grey",0,-0.0364118808900296,0.575378086332804,0.41558214608763,2.1363867316532e-11,0.414660231714557,2.38887893800125e-11,0.343173253901119,5.21764441403465e-08,0.380076693746644,1.24350448827865e-09,-0.263763406746459,3.63281707457401e-05
"202995_s_at","turquoise",1,0.0200904170675538,0.757326735112101,0.791298111695857,1.50993262278057e-52,0.637143314974153,1.27390569980864e-28,0.545087620560701,6.74258225746064e-20,0.315326443813757,6.46373031118659e-07,-0.271262632448281,2.1222900284916e-05
"AFFX-HUMRGE/M10098_5_at","grey",0,0.0838355980203985,0.19651414774911,-0.0376764798130924,0.562173349564969,-0.108686669901292,0.0936568026873243,-0.0576541704562704,0.374875802825209,-0.0692564248034185,0.286267287021287,0.0461210054431897,0.477919324603516
"219288_at","grey",0,0.0535570476678443,0.409813003393473,0.279335621785363,1.16866836828629e-05,0.185001919323691,0.0041062757158825,0.158589670746973,0.0141105837125919,0.0536386147378573,0.40909922094422,0.0808452082367325,0.213012881052316
"221748_s_at","turquoise",1,0.0832809315498085,0.199501946997322,0.861471515807827,1.06807501436602e-71,0.849658462027835,8.28656023411733e-68,0.478562911773463,4.39234152920328e-15,0.0768721114919858,0.236438343958852,-0.170905603927952,0.00810190463195531
"211634_x_at","yellow",4,-0.0858562851774284,0.185904890065889,0.246168404068624,0.000120525059788117,0.141919090515733,0.0282621508385135,0.56404162953616,1.78502559139719e-21,0.926601586350715,1.19847380554404e-102,-0.333220786389641,1.3202095416833e-07
"204018_x_at","grey",0,0.0244224172294677,0.707186047410216,-0.0145957090654569,0.822389159060681,0.182661531574824,0.00461210514092054,0.0597129827870198,0.358032306149844,0.127069484584603,0.0497498848649205,-0.222033895594549,0.000544552505230145
"207502_at","grey",0,-0.0168987684198653,0.794942825843574,-0.237148639853033,0.000215661565966141,0.0730001356523352,0.260954288685235,-0.00662858077057123,0.918804904784683,0.265604116667027,3.18850353752489e-05,-0.172652604422278,0.00746689166905537
"236313_at","grey",0,0.0476803114714751,0.463148306598443,0.336325454199727,9.91730557324159e-08,0.370853579089478,3.30896315958825e-09,0.326197026804647,2.49296696849081e-07,0.316351117364862,5.91797483813911e-07,-0.0666219016531339,0.305037810920538
"214916_x_at","yellow",4,-0.0350289142138022,0.58998335276708,0.204725584294893,0.00146181296332524,0.138689581275262,0.032095750152695,0.535992282614348,3.55540238757479e-19,0.933845079797279,8.33970316094566e-108,-0.323125298825395,3.27557032197045e-07
"202965_s_at","grey",0,0.0895306888152653,0.167701690568886,0.0335064928552913,0.606254785720192,0.171284728870923,0.00796015452538994,-0.102230534314216,0.114958438133283,-0.0378781170943531,0.560081409496213,0.069858131273427,0.282091391410793
"238846_at","grey",0,0.00426010529386832,0.94776424993337,-0.412115385962161,3.24599218765253e-11,-0.363750849276115,6.88703713211322e-09,-0.119168580235873,0.0658854731483235,0.217989400715176,0.000690647151502337,-0.0354100802145433,0.585941013460607
"228592_at","grey",0,0.0428580162716405,0.509640080031189,0.13088954652116,0.0432177111088692,0.229730977044204,0.00034235041254246,0.369555207587935,3.7884642235447e-09,0.536895461641136,3.02106067489382e-19,-0.147395349095711,0.0226555903605169
"210735_s_at","grey",0,0.0379135238571878,0.559714459910179,-0.272900432895183,1.88319956121289e-05,-0.163093273102251,0.0115674788365632,-0.120380302199361,0.0631633612162682,0.196723242243602,0.00224885322321855,-0.137946388519754,0.0330381053665953
"1552348_at","grey",0,0.0644139118506021,0.321380830877286,-0.00144602106632274,0.982258302374555,-0.0732816796165181,0.259114863797978,-0.0681796667451885,0.293843175601397,-0.109103163716967,0.0923986441207238,0.0778542397256058,0.230485930708686
"213993_at","grey",0,-0.0361210033783795,0.578435856994887,0.392962159415352,3.00741936753809e-10,0.379343059206678,1.34569211506081e-09,0.362423999305787,7.88218988171174e-09,0.234194222789469,0.000259700929991968,-0.379864797320015,1.27222091804528e-09
"223253_at","grey",0,0.0552336110605565,0.395289895985127,0.151294926026423,0.0192740738769975,0.0870671703108396,0.179752380079492,-0.145544124743674,0.0244326618173494,-0.232820901896476,0.000282905434882557,0.429084090278183,3.99944386749745e-12
"222853_at","grey",0,0.136307980057164,0.0351989747596181,-0.0670386643774118,0.302015621324742,0.00306552360182197,0.962398864739287,0.0590383910153913,0.363498380144489,0.164741206208015,0.0107433481531659,-0.147769419304544,0.0223103864017251
"226517_at","turquoise",1,0.0987334901033422,0.127983614669307,0.83683564674807,6.01339736646099e-64,0.438788183805101,1.14470257359993e-12,0.60469847744539,3.19609542849626e-25,0.117860369576491,0.0689314331988256,-0.209303108666841,0.00113428276449095
"223062_s_at","grey",0,0.0287322172105714,0.658524095577417,-0.135150873932218,0.0367962874565093,-0.282387701238672,9.28099044508427e-06,-0.0805466169168258,0.214713279676123,-0.121104938802007,0.0615800862370725,-0.0607948118863974,0.349374411553089
"232541_at","grey",0,0.0153257741411315,0.813663612771969,-0.0702578200309518,0.279340318586465,0.0302751357359411,0.641433700086477,-0.253018839947324,7.63350486656482e-05,-0.187526453997863,0.0036172133222322,0.660699211288119,2.34734542255679e-31
"221874_at","grey",0,0.0367052802683355,0.572301515954221,-0.34098936638319,6.41444296415782e-08,-0.205645453931418,0.00138975549183435,-0.249720528747245,9.52631130348474e-05,-0.0445255125477624,0.493294236657395,-0.0286925625178723,0.658965731590626
"231120_x_at","grey",0,0.00460538387993901,0.943537344250975,-0.176746100486547,0.00614942858798908,0.0115024150827832,0.859589616166143,0.0198570992216192,0.760058488523479,0.251188364779434,8.63522367423841e-05,-0.0397282748896289,0.541063495875597
"228195_at","grey",0,0.0672255303418977,0.300666998505429,-0.195183100427654,0.00243873238619683,0.0703256936177522,0.278874948749522,-0.00382666029559888,0.953072544715392,0.275634502586849,1.5399167639737e-05,-0.0597349968784103,0.357854800904865
"213435_at","grey",0,4.05045342569954e-05,0.999502996171502,-0.306716202518351,1.33902567328837e-06,-0.220819961544184,0.000585078241707307,-0.33687337606125,9.42591434627581e-08,-0.0589875859234351,0.363912132931795,0.428544996227121,4.28230710719126e-12
"220421_at","grey",0,-0.0436230420675056,0.502106017420944,-0.306634241400497,1.34819271129036e-06,-0.0772058525817298,0.234403632903823,-0.108714074363123,0.0935736008673471,0.232544461949971,0.000287803795928102,-0.13464113619584,0.037519176851363
"204042_at","grey",0,0.0197708003601927,0.761069656666299,0.303230994228506,1.78647447381701e-06,0.277152380891209,1.37585165234144e-05,0.0920340456964529,0.156084418705754,-0.0160389708444734,0.805161794726869,0.17510218273804,0.00665122332596344
"223646_s_at","grey",0,-0.035789150628944,0.581933609851459,-0.0291594538792735,0.653773474848837,-0.0130140026017097,0.841366964774086,-0.0608589329264564,0.348865430426408,-0.113499626848995,0.0799243331561812,0.168047614126968,0.00924472472849061
"205259_at","grey",0,0.00504391186191357,0.938171169951795,-0.403829474730169,8.65347147766407e-11,-0.0609077844461249,0.348477970252137,-0.215530678671443,0.000796346414635006,0.157692781497688,0.0146718929011519,0.0233011688072476,0.720053410377432
"211478_s_at","grey",0,0.0362498993507858,0.57707993675719,-0.117185930204451,0.07054611085373,-0.120261415742242,0.063426283745152,0.00194328390563544,0.976158798317794,-0.0319074722310768,0.623556297339592,-0.0890469202164464,0.170019251933439
"203434_s_at","grey",0,0.0659200743998255,0.310172081843788,0.159977807676719,0.0132789424371365,0.0315308107712451,0.627662495600071,0.0581426012364333,0.370836476379235,-0.113658156706834,0.0795012806736805,0.148553075217996,0.0216019098239181
"202203_s_at","grey",0,-0.0316307457295664,0.626571924513011,0.0980460130954862,0.130673390059361,-0.00468161832324789,0.942604289753413,0.218477722286079,0.000671262221077128,0.0536176709431812,0.409282427094518,-0.282302652208138,9.34113424063544e-06
"204719_at","grey",0,-0.0168247115423027,0.795821667802306,0.337802883534714,8.64539986804414e-08,0.634010289623547,2.82554670718602e-28,0.335990690034062,1.02295584237551e-07,0.356069057017474,1.4917529916909e-08,-0.246384878675189,0.000118821444322069
"233604_at","grey",0,0.0177349477886818,0.785037971873259,-0.305786300362133,1.44661933830126e-06,-0.109323040348186,0.0917398936809748,-0.299147241297451,2.49264300635998e-06,-0.0682421892904929,0.293399657126334,0.296596366327244,3.06132354737474e-06
"225342_at","grey",0,0.016472596285999,0.800003766147396,-0.00628171237114568,0.923040300143668,0.0509704271493042,0.432827449757835,-0.186498622778598,0.00380959476887771,-0.0957744291240582,0.139871485285618,0.378737796846097,1.43607936552413e-09
"1555229_a_at","turquoise",1,-0.0357257073919268,0.582603422840211,0.798935286502913,2.98684948723795e-54,0.571398399263886,4.09070836628661e-22,0.708393537507796,1.00502659144458e-37,0.391247327996495,3.64570717919719e-10,-0.33088278044691,1.6342157539682e-07
"235763_at","grey",0,0.0280494374460416,0.666144652489812,-0.0832420675537568,0.199712523594134,-0.0800252048763929,0.217705854908102,-0.122029888412305,0.0596067216167871,-0.166517871527176,0.00991335253640107,0.280675882671647,1.05652777367658e-05
"208131_s_at","turquoise",1,0.0287200084638146,0.658660052312321,0.769905836889761,3.92951043153216e-48,0.790572819024394,2.17294593046609e-52,0.548016699594068,3.90476355490813e-20,0.276049260873385,1.49333446268958e-05,-0.317775895000701,5.23198081481999e-07
"226492_at","grey",0,0.0860740002598073,0.184787421250408,-0.06429255590656,0.322295254627749,0.120683642752275,0.0624965639533682,0.0570717983304371,0.379727190514499,0.277115045357079,1.37968045992372e-05,0.162068212457001,0.0121077890589808
"241547_at","grey",0,0.0425757980857694,0.512434170116123,-0.489995735508725,7.73149301799657e-16,-0.273206682170307,1.84142066420923e-05,-0.520054852579099,5.81854644848599e-18,-0.1992917848376,0.00196190889833792,0.55112540691774,2.1740068828715e-20
"232054_at","grey",0,-0.0164980558598727,0.799701188213602,-0.181413812601639,0.00490409219799037,-0.0155244834628982,0.811292615527645,-0.157114486113619,0.0150440983850256,0.046981630038648,0.469735319513298,0.124195872583132,0.0551890046430696
"221651_x_at","yellow",4,-0.00181309629779029,0.977755580515577,0.200331915412892,0.00185553037224653,0.13877678215654,0.031986696339681,0.47838800483175,4.50838398127074e-15,0.863952167744609,1.46548053494066e-72,-0.212576727711782,0.000942992666198168
"206857_s_at","grey",0,0.0280081702684514,0.666606347906256,0.266829107448891,2.92180519334916e-05,0.267461732389435,2.79246470475513e-05,0.283325138175744,8.64196811463816e-06,0.175717596343978,0.00645924125956604,-0.283203472401733,8.72247921233042e-06
"209598_at","grey",0,0.0514819295939712,0.428218313671606,0.309830354101989,1.03166737871014e-06,0.196272938813789,0.00230292770021044,0.355270467892564,1.61467107019506e-08,0.118891542339397,0.066521140776363,-0.236835009884013,0.000219982342407433
"229152_at","grey",0,0.0376800556782344,0.56213621814903,0.153984216408429,0.017205659465708,0.280648574075126,1.05870715292744e-05,0.314070925867404,7.19829137462321e-07,0.382458618663206,9.60950251443906e-10,-0.225053526387635,0.000454745941307043
"225767_at","grey",0,0.03634557583242,0.576074431964695,-0.0836376093378979,0.197576885059416,-0.169375807307538,0.00869695037695502,-0.189987343747864,0.00319178218134171,-0.205719738660224,0.00138408087376116,0.0371598835268603,0.567549965159927
"210387_at","grey",0,-0.0909497274575065,0.161039640330605,-0.0643492280442458,0.321868017205191,-0.106630251867532,0.100070288142596,-0.0619478358573977,0.340293467255138,-0.038360487627979,0.555092195247202,0.211225780021324,0.00101801670094443
"206032_at","grey",0,0.00551849755176162,0.932366914555928,0.0771160984067487,0.234949619364981,0.0609456805920008,0.348177588585137,-0.0361011042854825,0.578645317889522,-0.0627383586378414,0.334155154216537,-0.0328010886488624,0.613861048702069
"218087_s_at","brown",3,0.00964917069920336,0.882031883881563,0.534466390482873,4.67630931990964e-19,0.741825986405637,5.16454751475668e-43,0.171984122601129,0.00770444002600081,-0.0138161519795258,0.831730351838964,0.151499079998522,0.0191098072525661
"209955_s_at","turquoise",1,0.0035974768026083,0.955880150096095,0.843782316354071,5.37980123887107e-66,0.440044854234524,9.70650351806386e-13,0.583186516646581,3.56856050753249e-23,0.135621853683207,0.0361388752744647,-0.175928647037832,0.00639455250182108
"212344_at","turquoise",1,-0.0142822989188209,0.826141728756953,0.88168579129575,2.86404691396614e-79,0.496788766700194,2.66987226133483e-16,0.610358885544974,8.70214850949697e-26,0.133130811115921,0.0397319257495137,-0.138783926272679,0.0319777758801583
"242625_at","grey",0,-0.046749753974219,0.471932711803781,0.294100807270026,3.73593899834538e-06,0.17942231349313,0.00540467032976737,0.521959830976506,4.19811085578497e-18,0.270745399787222,2.20357876865986e-05,-0.22945310935413,0.00034822950446982
"221671_x_at","yellow",4,-0.00573860919875471,0.929676109323336,0.199722458619414,0.00191720480368868,0.139961798907319,0.0305357175307285,0.476413508878581,6.045300041871e-15,0.863452270884066,2.19370366991948e-72,-0.214087211934684,0.000865155997897713
"203304_at","grey",0,0.0877601550970274,0.176299676266913,0.142051753073944,0.0281134395563502,0.0492731407629909,0.448324486261834,0.109307246097183,0.0917870879052253,-0.0253951801749121,0.696089480376379,-0.110931758726523,0.0870335457846071
"226145_s_at","grey",0,0.155911839268063,0.0158447053577377,0.229529105305391,0.000346612337191929,0.335131238240009,1.10751183054951e-07,0.0912127419296799,0.159826979314737,0.0783511192234558,0.227515138124058,-0.176136853073444,0.00633130385982312
"226695_at","turquoise",1,-0.00743052458969135,0.909021822866067,0.857186252183033,3.01993809063106e-70,0.421786835157223,9.98385652430303e-12,0.647945259785906,7.60538485246168e-30,0.19617823691773,0.00231444945673485,-0.215214495672478,0.000810972112764667
"1555724_s_at","turquoise",1,0.0225962233132418,0.728184118288165,0.864425217918276,9.98959759152234e-73,0.817766200105258,8.71700374611152e-59,0.547283885741397,4.47882972569513e-20,0.148801783646738,0.0213811675953013,-0.283997372598348,8.20969308224849e-06
"229667_s_at","grey",0,0.0224327954734874,0.730073450965115,-0.0317790081705128,0.624955458865317,-0.164793773451259,0.0107179354718163,-0.0440004881183216,0.498410572655347,-0.094361523871172,0.145837448031681,0.0927626116865097,0.152820087655083
"201058_s_at","turquoise",1,0.0267836819580628,0.680362327617184,0.844985914736905,2.32109612395781e-66,0.842783311883588,1.07508813681441e-65,0.489721592427423,8.06649338654389e-16,0.0850260025570239,0.190212060186145,-0.23405930898634,0.000261899404739515
"208937_s_at","grey",0,0.0638139323094845,0.325918137906527,-0.433401542490341,2.30361853672186e-12,-0.269915878364243,2.34012425798281e-05,-0.316689732682344,5.74753527194673e-07,0.00725804787179925,0.911124797030033,0.108947048938218,0.0928686513494675
"213456_at","grey",0,0.0344009758517218,0.596670450507046,-0.179291859027431,0.00543900730725741,-0.0722299834201941,0.266031731014258,-0.180243424058399,0.00519297419434741,0.0565469655530007,0.384131951274093,0.127750018313436,0.0485293837550689
"225894_at","brown",3,0.0549869757967239,0.39740675099403,0.628345925039026,1.16575334578236e-27,0.943007939142928,3.07330335995385e-115,0.348753916576055,3.05599155552063e-08,0.141977016596738,0.028197134571774,-0.118197965063577,0.0681345984195805
"1552797_s_at","grey",0,0.113481619223898,0.079972503034492,-0.204027365671775,0.00151877404497891,-0.0587059871342415,0.366210754563642,-0.118352976553687,0.0677712506109912,0.0649663001962049,0.317239848907046,-0.100691217389855,0.120558097072681
"232628_at","grey",0,0.0838072386222364,0.196666115746143,-0.210800871788266,0.00104272503902003,-0.103042613464417,0.112087341410779,-0.339422240636745,7.43176056806965e-08,-0.0971912526906523,0.134078187211336,0.561610223874328,2.88158446404525e-21
"222774_s_at","grey",0,0.0368192442659141,0.571108592858689,-0.118051205013072,0.0684800701118368,-0.156724343458457,0.0152998485988937,-0.0419197266939172,0.518960114812884,0.0318406445367796,0.624283980658207,0.017288949567235,0.79031679240126
"205199_at","grey",0,0.0299259600783201,0.645285322445008,-0.0988146996080764,0.127668725848672,-0.199962376179768,0.00189270630909787,-0.0850021166622281,0.190337042212057,-0.0612549680670039,0.345732156152287,-0.106501373640987,0.100483539311738
"217235_x_at","yellow",4,-0.0142502810560313,0.826525313649326,0.181619427402412,0.00485485973572586,0.153124282785415,0.0178449545333918,0.519897938621706,5.97656709079314e-18,0.948987356417448,8.68638187082525e-121,-0.302106167327025,1.9591269238719e-06
"224795_x_at","yellow",4,-0.00145013677626073,0.982207813711233,0.200998557971326,0.00179014714668316,0.138111830775497,0.0328263158220073,0.479104400459481,4.05130622670873e-15,0.855727962485788,9.18634412003961e-70,-0.210843141638512,0.00104024258422517
"1555962_at","grey",0,-0.0265860262965122,0.682592893541633,-0.139353800547758,0.0312729989257667,0.0178375749210814,0.783824659999866,-0.00533803650206375,0.934573576454783,0.24597389203518,0.000122075326605888,-0.152878135810349,0.0180317115024625
"226789_at","grey",0,0.0465537716860473,0.473794334528964,0.132303307901579,0.0409902687564797,0.0868974475856,0.180605563220904,0.170575424123352,0.0082271792933366,0.144020705728152,0.0259838532186572,0.136486270647871,0.0349581621697597
"228582_x_at","grey",0,0.00721804053509413,0.911612687437643,-0.0962464482043673,0.137920543763831,-0.125439686606824,0.0527771178023921,-0.153868108437616,0.0172907942475484,-0.0986458320890886,0.128324180589128,0.469473266277677,1.67017400909685e-14
"212805_at","grey",0,0.0510179224168491,0.432398273246493,0.0393643351574768,0.544778993996332,0.338871689979476,7.82471197152328e-08,-0.144569485658011,0.0254155877206044,-0.0892868708508438,0.168866770639517,0.141701204155621,0.028507857291825
"226545_at","turquoise",1,0.0539382905388457,0.406483117212142,0.742067953706897,4.69662102403763e-43,0.52046772531209,5.4220768564139e-18,0.502593060174276,1.05615286846406e-16,0.0705507145626699,0.277335860657183,-0.198314190879527,0.00206693316249316
"226907_at","grey",0,0.0457902018912112,0.481085549623558,-0.228698982088725,0.000364661518236793,-0.185797764452476,0.00394602342701383,-0.300053234249592,2.31609271815488e-06,-0.0737431820361899,0.256119051552668,0.414859982634068,2.33182047255209e-11
"242414_at","grey",0,0.0614407755960943,0.344268280926997,-0.148525561251826,0.0216264506400593,-0.0693415294368212,0.28567414719678,-0.36963084861509,3.75877570828989e-09,-0.207586608170788,0.00124825971557059,0.422325615486014,9.3387680865578e-12
"208025_s_at","grey",0,0.0192478897599517,0.767205244805969,-0.0338196707635562,0.602891318185599,-0.134310791334267,0.0379940427506775,-0.0331358452378286,0.61024620397551,0.0214698826861525,0.74123808407707,0.131685095982141,0.0419521047610834
"231879_at","turquoise",1,0.0284211428557109,0.661991710300527,0.807241280652517,3.44122835780755e-56,0.35018468881129,2.65984339657622e-08,0.457358972972516,9.32421129791092e-14,0.0521431415583034,0.422302411666684,-0.0441926691178176,0.496534531331576
"204724_s_at","grey",0,0.06779739368992,0.296564634092519,0.0235041018665623,0.717718592283597,0.0032726062599348,0.959860890691589,-0.222407621137097,0.000532609290188587,-0.153864332399489,0.0172935691352337,0.261875767697172,4.14871528192768e-05
"218888_s_at","grey",0,0.0363630804551351,0.575890557404101,-0.146521469920588,0.0234800543340267,-0.18573078614654,0.00395928945570762,-0.0738922104911191,0.255156770301784,-0.00786944571988821,0.903673035365721,0.0770041512911199,0.235631861528738
"205311_at","grey",0,-0.0394019319956211,0.544394581507176,-0.432424630488656,2.6116805573234e-12,-0.303107239781748,1.804733535342e-06,-0.387138059001096,5.75622142221354e-10,-0.129738187684206,0.045106016736843,0.441410660261419,8.10732185170415e-13
