"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
5.83787051381182,2.99514207782791,0.901590235950965,3.32206578820004,0.000893536234889732,0.122286051786855,"ENSG00000115850.10"
14.9303193622672,2.51981336631496,0.761646262103438,3.30837751288373,0.00093838222940495,0.127659082458632,"ENSG00000280434.1"
42.1765421158359,-4.343616724376,1.31520194538409,-3.30262340290828,0.000957849319640998,0.129536368049675,"ENSG00000242327.1"
6.83276350191938,1.71225307258873,0.518924904668958,3.29961629743141,0.000968171030253753,0.130162052332056,"ENSG00000273796.1"
5.45398597277661,3.73106863307684,1.13255883540797,3.29437069089027,0.000986423183684506,0.13184036177257,"ENSG00000231013.2"
45.3789324960578,-3.80607122227143,1.15614743999462,-3.2920292781076,0.000994672560060784,0.132170007908077,"ENSG00000232203.3"
6.32505204507685,2.34227769832152,0.712211926655033,3.28873697653764,0.00100638023597375,0.132952718457689,"ENSG00000286011.1"
5.73912049264393,2.38226277891388,0.725769144617237,3.28239743530328,0.00102928421842558,0.133660743250663,"ENSG00000129214.15"
18.0559252656938,-3.15193487521634,0.959874083999007,-3.28369619282231,0.00102455303922079,0.133660743250663,"ENSG00000234036.4"
47.4342855692406,-3.8475609571258,1.17109429497292,-3.28544078272942,0.00101822943325282,0.133660743250663,"ENSG00000276476.3"
8.60129426521005,2.68267684678573,0.818854594069867,3.2761333528732,0.00105238857574645,0.135125510666771,"ENSG00000136531.18"
15.042331798447,2.67481919366303,0.816329843530333,3.27664021456744,0.00105050138046798,0.135125510666771,"ENSG00000228509.6"
23.7222270448632,-2.85959474773393,0.87373094024091,-3.27285508161754,0.00106467049642815,0.135593937495301,"ENSG00000232883.1"
41.4207941564084,2.24815860400124,0.687090405547191,3.27199824921268,0.00106790237362302,0.135593937495301,"ENSG00000287315.1"
8.06414548651496,-4.09064888012489,1.25094455133124,-3.27004812145484,0.00107529190271865,0.135777880865385,"ENSG00000213661.3"
45.7687707204022,1.56797007749667,0.480426562549835,3.26370396585643,0.00109965999579381,0.136419560498722,"ENSG00000108852.15"
10.4771685916662,2.14164227412468,0.65744517400346,3.25752223730432,0.00112389452144753,0.136419560498722,"ENSG00000117971.12"
39.2464941817111,1.43182348887384,0.440890332583669,3.24757288390332,0.0011639384947386,0.136419560498722,"ENSG00000153093.20"
6.99825335040815,2.19360189871241,0.674560196623148,3.2518994000737,0.00114636588323256,0.136419560498722,"ENSG00000165084.16"
326.689171729292,-0.69623727994549,0.214240175295109,-3.2497979381619,0.00115487034043791,0.136419560498722,"ENSG00000165714.11"
6.41091078385671,2.24749871408111,0.689839877946867,3.25800056785672,0.00112200181821938,0.136419560498722,"ENSG00000168356.13"
